game_id,game_date,home_team,away_team,event_team,cf,ff,sf,gf,xG,game_strength
2024021294,2025-04-15,T.B,FLA,T.B,44,35,21,3,2.4285529869375737,5v5
2024021294,2025-04-15,T.B,FLA,T.B,61,48,31,5,3.536090614157727,All Situations
2024021289,2025-04-14,EDM,L.A,L.A,41,35,22,3,2.0872831516899155,5v5
2024021289,2025-04-14,EDM,L.A,L.A,71,55,36,5,4.114563908427951,All Situations
2024021289,2025-04-14,EDM,L.A,EDM,44,32,21,0,1.685215903911738,All Situations
2024021289,2025-04-14,EDM,L.A,EDM,29,20,12,0,0.8038718798197797,5v5
2024021252,2025-04-10,WSH,CAR,CAR,84,62,34,4,3.969250006717627,All Situations
2024021255,2025-04-10,DAL,WPG,WPG,54,41,30,4,2.8911682208999974,5v5
2024021255,2025-04-10,DAL,WPG,DAL,56,40,22,0,2.025938727660103,5v5
2024021252,2025-04-10,WSH,CAR,WSH,49,38,23,2,3.31986557797063,5v5
2024021252,2025-04-10,WSH,CAR,CAR,70,50,26,3,2.282538028550332,5v5
2024021255,2025-04-10,DAL,WPG,WPG,60,47,35,4,3.4322329997085013,All Situations
2024021255,2025-04-10,DAL,WPG,DAL,59,43,25,0,2.5683473579119873,All Situations
2024021252,2025-04-10,WSH,CAR,WSH,56,43,28,4,4.010354244266635,All Situations
2024021237,2025-04-08,FLA,TOR,TOR,31,20,16,1,0.842565736966207,5v5
2024021237,2025-04-08,FLA,TOR,FLA,63,45,32,2,2.153781384229658,5v5
2024021237,2025-04-08,FLA,TOR,FLA,73,52,37,3,3.760803364217279,All Situations
2024021237,2025-04-08,FLA,TOR,TOR,36,24,18,1,1.1127380568068466,All Situations
2024021231,2025-04-07,WPG,STL,STL,40,21,15,1,1.2605207241140297,All Situations
2024021231,2025-04-07,WPG,STL,WPG,64,43,26,3,4.547130758408455,All Situations
2024021231,2025-04-07,WPG,STL,STL,30,16,12,1,0.8756640306673937,5v5
2024021231,2025-04-07,WPG,STL,WPG,60,39,23,2,2.812679099384693,5v5
2024021213,2025-04-05,L.A,EDM,EDM,57,42,26,0,1.615880059078334,5v5
2024021213,2025-04-05,L.A,EDM,EDM,59,44,27,0,1.6666894741356353,All Situations
2024021213,2025-04-05,L.A,EDM,L.A,41,31,20,2,1.9136228626593932,5v5
2024021213,2025-04-05,L.A,EDM,L.A,55,43,29,3,3.9427703274413926,All Situations
2024021193,2025-04-02,CAR,WSH,WSH,32,21,13,0,1.5478122381,5v5
2024021194,2025-04-02,TOR,FLA,TOR,41,34,26,3,2.5055693495,All Situations
2024021194,2025-04-02,TOR,FLA,FLA,80,54,31,2,3.8555114369,All Situations
2024021193,2025-04-02,CAR,WSH,CAR,43,32,17,2,2.0446344585,5v5
2024021194,2025-04-02,TOR,FLA,FLA,67,46,27,1,3.0609116839,5v5
2024021194,2025-04-02,TOR,FLA,TOR,39,33,25,3,2.4079124995,5v5
2024021193,2025-04-02,CAR,WSH,CAR,65,50,31,5,3.6919084255,All Situations
2024021193,2025-04-02,CAR,WSH,WSH,46,33,21,1,2.2535531861,All Situations
2024021189,2025-04-01,VGK,EDM,EDM,44,36,20,3,1.9069437176000001,All Situations
2024021189,2025-04-01,VGK,EDM,VGK,51,37,22,2,1.7238295274,All Situations
2024021189,2025-04-01,VGK,EDM,VGK,41,30,17,2,1.2515779128,5v5
2024021189,2025-04-01,VGK,EDM,EDM,39,31,17,2,1.2750068026,5v5
2024021141,2025-03-26,EDM,DAL,EDM,87,64,44,3,5.224299925,All Situations
2024021141,2025-03-26,EDM,DAL,DAL,52,39,24,4,3.2324680072,All Situations
2024021141,2025-03-26,EDM,DAL,EDM,54,37,19,0,2.863782195,5v5
2024021141,2025-03-26,EDM,DAL,DAL,40,29,17,3,1.9150605654,5v5
2024021134,2025-03-25,MIN,VGK,VGK,58,44,38,5,3.73776136224,All Situations
2024021134,2025-03-25,MIN,VGK,MIN,48,36,24,1,2.0616681812,All Situations
2024021134,2025-03-25,MIN,VGK,VGK,55,41,35,3,2.77188102624,5v5
2024021134,2025-03-25,MIN,VGK,MIN,46,35,24,1,1.9511389112,5v5
2024021067,2025-03-16,COL,DAL,COL,60,43,24,2,2.1698959434000002,5v5
2024021067,2025-03-16,COL,DAL,DAL,46,32,21,3,2.7774076111,5v5
2024021067,2025-03-16,COL,DAL,COL,76,57,35,4,4.2496396634,All Situations
2024021067,2025-03-16,COL,DAL,DAL,47,33,22,3,2.8173813611,All Situations
2024021059,2025-03-15,TOR,OTT,OTT,47,35,21,2,1.8284598932,5v5
2024021059,2025-03-15,TOR,OTT,TOR,62,41,23,2,3.0266571686,All Situations
2024021059,2025-03-15,TOR,OTT,OTT,53,40,25,4,3.5880689672,All Situations
2024021059,2025-03-15,TOR,OTT,TOR,49,33,20,2,1.9874744936,5v5
2024021051,2025-03-14,WPG,DAL,DAL,55,39,25,1,1.7877377678,5v5
2024021051,2025-03-14,WPG,DAL,WPG,46,34,20,4,1.9718184496,5v5
2024021051,2025-03-14,WPG,DAL,DAL,57,40,25,1,1.9233927678,All Situations
2024021051,2025-03-14,WPG,DAL,WPG,49,37,22,4,2.2685390196,All Situations
2024021040,2025-03-13,TOR,FLA,FLA,45,32,21,1,1.6079876902,5v5
2024021040,2025-03-13,TOR,FLA,FLA,55,38,25,3,2.3561092761999998,All Situations
2024021040,2025-03-13,TOR,FLA,TOR,52,40,25,2,3.0626082504,All Situations
2024021040,2025-03-13,TOR,FLA,TOR,36,28,21,2,1.9873435704,5v5
2024021011,2025-03-08,EDM,DAL,EDM,50,30,27,5,2.4425957244,5v5
2024021011,2025-03-08,EDM,DAL,DAL,52,34,20,2,1.9483973198,5v5
2024021011,2025-03-08,EDM,DAL,DAL,61,41,25,4,2.8040238188,All Situations
2024021011,2025-03-08,EDM,DAL,EDM,51,31,27,5,2.4425957244,All Situations
2024020969,2025-03-03,FLA,T.B,T.B,44,31,15,1,1.5416060344,5v5
2024020969,2025-03-03,FLA,T.B,FLA,50,40,23,1,1.9412696479,5v5
2024020969,2025-03-03,FLA,T.B,FLA,62,47,29,2,2.7424054979,All Situations
2024020969,2025-03-03,FLA,T.B,T.B,67,50,29,1,3.2704049724,All Situations
2024020903,2025-02-22,STL,WPG,WPG,50,34,28,3,2.0560895419,All Situations
2024020903,2025-02-22,STL,WPG,STL,57,42,24,3,2.9415132031,All Situations
2024020903,2025-02-22,STL,WPG,WPG,39,23,20,2,1.1932087703,5v5
2024020903,2025-02-22,STL,WPG,STL,39,27,16,1,1.5225557561,5v5
2024020780,2025-01-25,OTT,TOR,OTT,47,33,23,2,2.8131492100999997,All Situations
2024020780,2025-01-25,OTT,TOR,TOR,63,45,29,1,2.6270170222,All Situations
2024020780,2025-01-25,OTT,TOR,TOR,59,41,27,1,2.3016486802,5v5
2024020780,2025-01-25,OTT,TOR,OTT,39,27,18,1,2.1331689960999998,5v5
2024020724,2025-01-18,COL,DAL,DAL,65,48,29,3,3.1465183955000002,All Situations
2024020724,2025-01-18,COL,DAL,DAL,47,36,20,1,2.3176057025,5v5
2024020724,2025-01-18,COL,DAL,COL,70,49,31,5,2.9219758698,5v5
2024020724,2025-01-18,COL,DAL,COL,80,55,36,6,3.6508411767999998,All Situations
2024020691,2025-01-13,EDM,L.A,EDM,50,37,26,0,2.2161952564,5v5
2024020691,2025-01-13,EDM,L.A,L.A,59,41,30,0,2.49177866,All Situations
2024020691,2025-01-13,EDM,L.A,L.A,51,36,26,0,1.854936458,5v5
2024020691,2025-01-13,EDM,L.A,EDM,58,44,30,1,3.3048496324,All Situations
2024020688,2025-01-12,VGK,MIN,MIN,38,28,16,1,1.9138360075,All Situations
2024020688,2025-01-12,VGK,MIN,VGK,71,55,37,4,4.162896057,All Situations
2024020688,2025-01-12,VGK,MIN,MIN,30,23,12,1,1.4942600235,5v5
2024020688,2025-01-12,VGK,MIN,VGK,52,39,27,2,2.609040835,5v5
2024020665,2025-01-10,WSH,MTL,WSH,39,27,13,1,1.8774002257,5v5
2024020665,2025-01-10,WSH,MTL,MTL,66,48,30,3,4.316034636,All Situations
2024020665,2025-01-10,WSH,MTL,MTL,46,31,20,1,1.922638406,5v5
2024020665,2025-01-10,WSH,MTL,WSH,49,34,17,2,2.5248656087,All Situations
2024020603,2025-01-02,FLA,CAR,CAR,58,44,36,2,2.0045832228,5v5
2024020603,2025-01-02,FLA,CAR,CAR,66,50,40,3,3.4065468428,All Situations
2024020603,2025-01-02,FLA,CAR,FLA,64,47,26,1,3.3881774851,All Situations
2024020603,2025-01-02,FLA,CAR,FLA,46,37,20,1,2.2293135121,5v5
2024020569,2024-12-28,L.A,EDM,EDM,55,39,27,3,2.4713763597,All Situations
2024020569,2024-12-28,L.A,EDM,L.A,57,45,29,4,2.5522417601,All Situations
2024020573,2024-12-28,CAR,N.J,N.J,47,35,23,2,2.502118459,All Situations
2024020573,2024-12-28,CAR,N.J,CAR,73,60,41,5,5.3089346152,All Situations
2024020573,2024-12-28,CAR,N.J,N.J,37,27,17,2,1.512184137,5v5
2024020573,2024-12-28,CAR,N.J,CAR,54,43,30,3,2.0313040522,5v5
2024020569,2024-12-28,L.A,EDM,L.A,47,37,21,3,1.9810749871,5v5
2024020569,2024-12-28,L.A,EDM,EDM,51,35,23,2,2.1639624437,5v5
2024020560,2024-12-27,N.J,CAR,N.J,46,35,22,4,2.2984448296,5v5
2024020560,2024-12-27,N.J,CAR,CAR,59,45,28,2,2.9558046116,5v5
2024020560,2024-12-27,N.J,CAR,CAR,71,54,31,2,3.6757554186,All Situations
2024020560,2024-12-27,N.J,CAR,N.J,49,38,23,4,2.3358676356,All Situations
2024020549,2024-12-23,FLA,T.B,FLA,51,40,25,0,1.9963233243,5v5
2024020549,2024-12-23,FLA,T.B,T.B,67,47,29,4,3.0243678097,All Situations
2024020549,2024-12-23,FLA,T.B,T.B,51,35,19,1,1.4034818187,5v5
2024020549,2024-12-23,FLA,T.B,FLA,79,59,36,0,3.4782011583,All Situations
2024020540,2024-12-22,T.B,FLA,FLA,40,30,18,0,1.1288204534,5v5
2024020540,2024-12-22,T.B,FLA,FLA,52,39,26,4,2.8223577284,All Situations
2024020540,2024-12-22,T.B,FLA,T.B,34,26,20,2,1.4636911998,5v5
2024020540,2024-12-22,T.B,FLA,T.B,45,29,21,2,1.7022004238,All Situations
2024020524,2024-12-20,WSH,CAR,WSH,32,22,17,3,1.301616765,5v5
2024020524,2024-12-20,WSH,CAR,CAR,56,33,18,1,1.6002715347,5v5
2024020524,2024-12-20,WSH,CAR,CAR,76,49,25,1,3.5315525777,All Situations
2024020524,2024-12-20,WSH,CAR,WSH,45,32,22,3,2.0206996839999998,All Situations
2024020493,2024-12-15,MIN,VGK,VGK,56,37,26,2,1.6298273811000001,5v5
2024020493,2024-12-15,MIN,VGK,MIN,48,33,22,2,2.3336616474,5v5
2024020493,2024-12-15,MIN,VGK,MIN,50,33,22,2,2.3336616474,All Situations
2024020493,2024-12-15,MIN,VGK,VGK,57,38,27,3,1.7270431111,All Situations
2024020477,2024-12-14,EDM,VGK,VGK,73,51,33,2,3.4344169282,5v5
2024020477,2024-12-14,EDM,VGK,EDM,55,43,34,6,3.50570149,All Situations
2024020477,2024-12-14,EDM,VGK,VGK,90,64,42,3,4.9109274542,All Situations
2024020477,2024-12-14,EDM,VGK,EDM,48,37,31,5,2.863358216,5v5
2024020430,2024-12-07,MTL,WSH,MTL,52,35,24,2,2.6108781066,All Situations
2024020430,2024-12-07,MTL,WSH,WSH,73,54,35,4,3.9776118852,All Situations
2024020430,2024-12-07,MTL,WSH,WSH,60,43,29,3,2.9205864222,5v5
2024020430,2024-12-07,MTL,WSH,MTL,42,26,17,2,1.7726373036,5v5
2024020405,2024-12-03,VGK,EDM,EDM,58,38,23,0,2.3676821956,5v5
2024020403,2024-12-03,WPG,STL,STL,39,25,20,1,2.2159406144,5v5
2024020405,2024-12-03,VGK,EDM,VGK,44,28,16,1,1.3886127284,All Situations
2024020405,2024-12-03,VGK,EDM,EDM,66,44,28,0,3.0990118206,All Situations
2024020403,2024-12-03,WPG,STL,WPG,46,34,20,0,1.6298778635,5v5
2024020405,2024-12-03,VGK,EDM,VGK,43,28,16,1,1.3886127284,5v5
2024020403,2024-12-03,WPG,STL,STL,53,39,32,4,4.0588523104,All Situations
2024020403,2024-12-03,WPG,STL,WPG,54,38,23,1,2.0155667725,All Situations
2024020391,2024-12-01,DAL,WPG,WPG,48,35,25,1,1.7173053709,5v5
2024020391,2024-12-01,DAL,WPG,DAL,40,31,20,2,1.7373556608,5v5
2024020391,2024-12-01,DAL,WPG,DAL,63,44,31,3,3.7788663938,All Situations
2024020391,2024-12-01,DAL,WPG,WPG,56,40,27,1,2.3136337369,All Situations
2024020377,2024-11-30,FLA,CAR,CAR,38,25,14,0,1.0767087981,5v5
2024020377,2024-11-30,FLA,CAR,CAR,51,36,20,0,2.0488722426,All Situations
2024020377,2024-11-30,FLA,CAR,FLA,53,43,35,6,3.1856948561,All Situations
2024020377,2024-11-30,FLA,CAR,FLA,43,37,29,3,2.3606758561,5v5
2024020373,2024-11-29,DAL,COL,DAL,36,20,11,2,1.3544941353,5v5
2024020373,2024-11-29,DAL,COL,COL,41,30,21,2,2.2423604455,5v5
2024020367,2024-11-29,CAR,FLA,FLA,43,30,22,3,1.4496074164000001,5v5
2024020367,2024-11-29,CAR,FLA,CAR,49,35,21,2,1.5919136986,5v5
2024020367,2024-11-29,CAR,FLA,CAR,66,50,31,3,2.7853248646,All Situations
2024020367,2024-11-29,CAR,FLA,FLA,58,43,30,6,3.4265452984,All Situations
2024020373,2024-11-29,DAL,COL,DAL,54,34,24,5,3.3748901863,All Situations
2024020373,2024-11-29,DAL,COL,COL,61,46,32,3,4.3805866265,All Situations
2024020352,2024-11-27,FLA,TOR,FLA,36,23,15,1,1.0233819403,5v5
2024020352,2024-11-27,FLA,TOR,TOR,34,21,17,0,0.8860192605,5v5
2024020352,2024-11-27,FLA,TOR,FLA,60,37,24,5,3.0550619733,All Situations
2024020352,2024-11-27,FLA,TOR,TOR,46,32,24,1,2.0648133065,All Situations
2024020309,2024-11-21,N.J,CAR,N.J,46,36,16,2,2.2397594071999998,5v5
2024020309,2024-11-21,N.J,CAR,CAR,65,39,22,2,1.964893607,All Situations
2024020309,2024-11-21,N.J,CAR,N.J,61,47,21,4,3.5011590692,All Situations
2024020309,2024-11-21,N.J,CAR,CAR,48,30,17,1,1.225761375,5v5
2024020245,2024-11-12,TOR,OTT,TOR,28,19,16,0,0.6948102104,5v5
2024020245,2024-11-12,TOR,OTT,OTT,60,46,36,3,2.6926296761,5v5
2024020245,2024-11-12,TOR,OTT,TOR,55,37,27,0,3.6662310084,All Situations
2024020245,2024-11-12,TOR,OTT,OTT,69,53,41,3,3.5483766771,All Situations
2024020230,2024-11-09,WPG,DAL,DAL,49,37,21,1,2.185267977,5v5
2024020230,2024-11-09,WPG,DAL,WPG,50,41,25,4,4.033690823,All Situations
2024020230,2024-11-09,WPG,DAL,DAL,72,54,33,1,3.8390935085,All Situations
2024020230,2024-11-09,WPG,DAL,WPG,31,24,13,2,2.080564409,5v5
2024020207,2024-11-06,EDM,VGK,VGK,53,45,35,4,4.0932519952,All Situations
2024020207,2024-11-06,EDM,VGK,EDM,58,40,29,2,2.1289123938,All Situations
2024020207,2024-11-06,EDM,VGK,EDM,53,40,29,2,2.1289123938,5v5
2024020207,2024-11-06,EDM,VGK,VGK,42,35,28,2,1.9817547902,5v5
2024020188,2024-11-03,CAR,WSH,WSH,44,31,21,2,2.5297036827,All Situations
2024020188,2024-11-03,CAR,WSH,CAR,66,50,36,3,2.5787082792,5v5
2024020188,2024-11-03,CAR,WSH,WSH,28,19,13,1,1.6581911627,5v5
2024020188,2024-11-03,CAR,WSH,CAR,77,61,45,4,4.0710102982,All Situations
2024020164,2024-10-31,WSH,MTL,WSH,85,58,34,6,5.272153498,All Situations
2024020164,2024-10-31,WSH,MTL,MTL,50,26,15,3,1.9016750108,All Situations
2024020164,2024-10-31,WSH,MTL,MTL,29,15,10,2,0.6966630393000001,5v5
2024020164,2024-10-31,WSH,MTL,WSH,62,44,24,5,3.434826438,5v5
2024020099,2024-10-22,STL,WPG,STL,53,35,24,2,1.8963494283,5v5
2024020099,2024-10-22,STL,WPG,WPG,63,39,24,3,2.3477043236,All Situations
2024020099,2024-10-22,STL,WPG,STL,60,41,29,2,2.6393451703,All Situations
2024020099,2024-10-22,STL,WPG,WPG,52,32,19,2,1.6823001006,5v5
2024020077,2024-10-19,DAL,EDM,EDM,73,50,31,1,3.1741781744999997,All Situations
2024020077,2024-10-19,DAL,EDM,DAL,52,38,24,4,3.404698731,All Situations
2024020077,2024-10-19,DAL,EDM,EDM,61,43,26,0,2.3255229745,5v5
2024020077,2024-10-19,DAL,EDM,DAL,49,35,22,2,2.532712451,5v5
2024020050,2024-10-15,CAR,N.J,CAR,72,46,29,3,2.8709577485,5v5
2024020050,2024-10-15,CAR,N.J,N.J,58,41,26,2,2.8955247973,All Situations
2024020050,2024-10-15,CAR,N.J,N.J,50,37,25,1,2.5752816073,5v5
2024020050,2024-10-15,CAR,N.J,CAR,74,48,31,4,3.7614017244999998,All Situations
