ID,date,utc_start_time,state,home_team,away_team,home_win_probability,projected_home_goals,projected_away_goals,home_playoffs_if_win,home_cup_if_win,home_points_if_win,home_playoffs_if_lose_overtime,home_cup_if_lose_overtime,home_points_if_lose_overtime,home_playoffs_if_lose_regulation,home_cup_if_lose_regulation,home_points_if_lose_regulation,away_playoffs_if_win,away_cup_if_win,away_points_if_win,away_playoffs_if_lose_overtime,away_cup_if_lose_overtime,away_points_if_lose_overtime,away_playoffs_if_lose_regulation,away_cup_if_lose_regulation,away_points_if_lose_regulation,home_record,away_record
2025020231,2025-11-08,2025-11-08 17:30:00,Scheduled,N.J,PIT,0.5044,3.4124,3.3791,0.8582474226804123,0.029540047581284694,97.86756542426646,0.8327228327228328,0.031746031746031744,97.33943833943835,0.7851099830795262,0.031665458061397145,95.86246072032874,0.8944713478611783,0.04923325262308313,99.48204196933011,0.8704188481675392,0.0549738219895288,98.5261780104712,0.8315420560747664,0.04579439252336449,97.17383177570093,6 - 1 - 0,6 - 2 - 0
2025020232,2025-11-08,2025-11-08 18:00:00,Scheduled,PHI,OTT,0.5199,3.0331,2.8923,0.12136949413348722,0.0007693787266782073,80.19849971148298,0.11350737797956867,0.0011350737797956867,79.41203178206584,0.0770408163265306,0.0,77.99260204081632,0.18496146636117475,0.002082899395959175,81.612372422412,0.13131313131313133,0.001122334455667789,80.42199775533109,0.13231197771587744,0.0018570102135561746,79.68105849582173,3 - 3 - 1,3 - 4 - 1
2025020233,2025-11-08,2025-11-08 20:30:00,Scheduled,NSH,DAL,0.4378,2.9973,3.3668,0.39104613978985836,0.008222932846048425,87.10232983097305,0.34763476347634764,0.0033003300330033004,86.25302530253025,0.3104179927859113,0.003607044345427541,85.06153193295141,0.9260049804340093,0.1008537886872999,100.56901458555674,0.9036144578313253,0.08165997322623829,99.78045515394913,0.8892866978793721,0.09143486642798128,98.72900027540622,3 - 3 - 2,3 - 3 - 1
2025020234,2025-11-08,2025-11-09 00:00:00,Scheduled,TOR,BOS,0.6424,3.7437,2.8288,0.8354607721046077,0.05946450809464508,96.20049813200498,0.7895460797799174,0.055020632737276476,95.11416781292985,0.7648297648297648,0.056511056511056514,94.21095121095121,0.06599552572706935,0.0005592841163310962,76.56208053691275,0.05218446601941747,0.0012135922330097086,75.62257281553399,0.04625,0.0,74.94089285714286,3 - 3 - 1,3 - 6 - 0
2025020235,2025-11-08,2025-11-09 00:00:00,Scheduled,MTL,UTA,0.4425,3.2108,3.6002,0.12474576271186441,0.00022598870056497175,79.67412429378531,0.0891566265060241,0.0,78.6421686746988,0.08577449947312961,0.00042149631190727084,77.65943097997892,0.7589237668161435,0.021883408071748878,94.96520179372197,0.7643835616438356,0.02054794520547945,94.22876712328767,0.6817320703653585,0.018132611637347768,92.84573748308524,6 - 3 - 0,6 - 2 - 0
2025020236,2025-11-08,2025-11-09 00:00:00,Scheduled,T.B,WSH,0.6372,3.5952,2.7706,0.9254551161330823,0.14673571876961708,100.00612052730696,0.8975468975468975,0.16594516594516595,99.46464646464646,0.8841567291311755,0.1383304940374787,98.01873935264055,0.6427783902976847,0.018191841234840134,92.67695700110254,0.612942612942613,0.018315018315018316,91.67277167277167,0.5647397802989376,0.012785881505492527,90.64559697460832,1 - 4 - 2,5 - 2 - 0
2025020237,2025-11-08,2025-11-09 00:00:00,Scheduled,NYR,NYI,0.6241,3.5805,2.8029,0.6237782406665598,0.025636917160711425,92.01858676494152,0.5592011412268189,0.03138373751783167,91.00570613409415,0.5222367560497057,0.021255722694571617,89.85349901896664,0.13913274807129555,0.0007980845969672786,80.75525405693003,0.09186046511627907,0.0,79.18139534883721,0.08883107229139565,0.00018583906337112061,78.76045344731463,3 - 4 - 2,4 - 3 - 0
2025020238,2025-11-08,2025-11-09 00:00:00,Scheduled,CAR,BUF,0.6041,3.441,2.81,0.9748386028803179,0.11852342327429234,105.9645754014236,0.9719101123595506,0.12359550561797752,105.18960674157303,0.9608869725900832,0.12165075454265475,104.26362796427472,0.5781763071482697,0.016418287446324828,89.98282394544077,0.5203160270880361,0.01805869074492099,88.7979683972912,0.46925315227934045,0.015324927255092144,87.75499515033948,6 - 1 - 0,3 - 4 - 0
2025020239,2025-11-08,2025-11-09 00:00:00,Scheduled,STL,SEA,0.6335,3.5739,2.7266,0.5897395422257301,0.01452249408050513,90.77016574585636,0.5013661202185792,0.012295081967213115,89.12158469945355,0.5008523695874532,0.014660756904193658,88.83020797817935,0.08185538881309687,0.00027285129604365623,77.33042291950886,0.06621773288439955,0.0,76.29854096520764,0.04665686994856723,0.0,75.33761939750184,3 - 3 - 1,4 - 2 - 2
2025020240,2025-11-08,2025-11-09 03:00:00,Scheduled,EDM,COL,0.5649,3.7343,3.3254,0.9722074703487343,0.14250309789343246,104.04319348557267,0.9615912208504801,0.13854595336076816,102.94787379972566,0.9494754279403644,0.15102153506350083,102.18580894533407,0.9692024821880028,0.08802574120891749,104.251206619168,0.9547123623011016,0.08445532435740515,102.96205630354957,0.9513658940397351,0.07884933774834436,102.10596026490066,4 - 3 - 1,5 - 0 - 3
2025020241,2025-11-08,2025-11-09 03:00:00,Scheduled,VAN,CBJ,0.564,3.403,3.0119,0.7163120567375887,0.019326241134751773,93.08723404255319,0.6572890025575447,0.014066496163682864,91.60102301790282,0.6243711570709893,0.015651201788708775,90.8102291783119,0.475,0.00871559633027523,89.12889908256881,0.4090909090909091,0.013157894736842105,88.13995215311004,0.3771856786011657,0.009991673605328892,86.91069941715237,4 - 4 - 0,3 - 3 - 0
2025020242,2025-11-08,2025-11-09 03:00:00,Scheduled,VGK,ANA,0.669,3.9056,2.825,0.9726457399103139,0.08908819133034379,104.29790732436473,0.9621451104100947,0.0946372239747634,103.20662460567823,0.9577727952167414,0.08669656203288491,102.60799701046338,0.20966767371601208,0.0015105740181268882,82.21117824773414,0.17108753315649866,0.0,81.20822281167109,0.14673180592991913,0.00016846361185983828,80.01044474393531,5 - 0 - 2,4 - 2 - 1
2025020243,2025-11-08,2025-11-09 03:00:00,Scheduled,S.J,FLA,0.4424,2.9042,3.2579,0.03345388788426763,0.0002260397830018083,73.1864828209765,0.017878426698450536,0.0,71.68295589988081,0.017521638167616635,0.00021110407430863416,71.15326155794807,0.5069942611190817,0.013809182209469154,88.69332855093256,0.46625,0.015,87.97,0.40728476821192056,0.009657836644591612,86.45557395143487,1 - 4 - 2,4 - 5 - 0
2025020244,2025-11-09,2025-11-09 18:00:00,Scheduled,DET,CHI,0.6538,3.5127,2.5897,0.5286020189660446,0.010400734169470786,89.26093606607525,0.49420289855072463,0.004347826086956522,88.63333333333334,0.42243867243867245,0.008297258297258298,87.12229437229438,0.025707683419988445,0.0,72.8575967648758,0.02394526795895097,0.0,71.97947548460661,0.012541953718424306,0.0,71.09114997350291,5 - 3 - 0,4 - 2 - 2
2025020245,2025-11-09,2025-11-09 19:00:00,Scheduled,PIT,L.A,0.5609,3.3837,3.0215,0.8787662684970583,0.04867177750044571,99.16901408450704,0.86731843575419,0.04189944134078212,98.20670391061452,0.8454421768707483,0.04870748299319728,97.32136054421768,0.7378729218856752,0.01958551582782965,93.93828285128673,0.6790697674418604,0.030232558139534883,92.52325581395348,0.6548747104653612,0.01600336913034323,91.74563065908612,6 - 2 - 0,3 - 3 - 2
2025020246,2025-11-09,2025-11-10 00:00:00,Scheduled,TOR,CAR,0.5135,3.2228,3.1701,0.8403115871470301,0.06270691333982473,96.45725413826679,0.8252656434474617,0.05430932703659976,95.48524203069658,0.7730214036834245,0.05350920856147337,94.41587854654057,0.9767728674203494,0.12291880781089415,106.29352517985612,0.9731308411214953,0.1378504672897196,105.41822429906541,0.9619069876139285,0.11287684038326712,104.280205655527,3 - 3 - 1,6 - 1 - 0
2025020247,2025-11-09,2025-11-10 00:00:00,Scheduled,OTT,UTA,0.4766,2.9051,3.0545,0.18254301300881243,0.001678556441460344,81.72534620226605,0.15133876600698487,0.0011641443538998836,80.31431897555296,0.13142857142857142,0.002285714285714286,79.6,0.7646159724875812,0.021971723347344287,95.00802445548338,0.7230955259975816,0.02176541717049577,93.770253929867,0.6874841330286875,0.018024879411018026,93.03452652957604,3 - 4 - 1,6 - 2 - 0
2025020248,2025-11-09,2025-11-10 00:00:00,Scheduled,DAL,SEA,0.6962,3.8376,2.5787,0.9207124389543234,0.09896581442114336,100.32461936225222,0.8913738019169329,0.07348242811501597,99.06709265175719,0.8880597014925373,0.09328358208955224,98.65008291873964,0.08097432521395655,0.0,77.4242922975642,0.07134220072551391,0.0,76.59854897218864,0.05020374898125509,0.00016299918500407498,75.46438467807661,3 - 3 - 1,4 - 2 - 2
2025020249,2025-11-09,2025-11-10 01:00:00,Scheduled,MIN,CGY,0.5975,3.3114,2.7204,0.575397489539749,0.01506276150627615,90.741589958159,0.5173299101412067,0.012836970474967908,89.53401797175866,0.49876771410967347,0.010474430067775724,88.79636475662353,0.07180124223602484,0.0002484472049689441,76.97043478260869,0.055872291904218926,0.0,76.03534777651083,0.048058061985092194,0.00019615535504119262,75.22302863868184,3 - 4 - 1,1 - 6 - 1
2025020250,2025-11-09,2025-11-10 03:00:00,Scheduled,VAN,COL,0.4973,3.2243,3.2503,0.7130504725517796,0.016086869093102755,93.05549969837121,0.699228791773779,0.021850899742930592,92.6413881748072,0.6349729348081902,0.018592610025888443,91.01506236761591,0.9697632782971951,0.08951661030435648,104.03481201511836,0.9466666666666667,0.09333333333333334,103.14787878787878,0.9493731918997107,0.07377049180327869,101.97999035679845,4 - 4 - 0,5 - 0 - 3
2025020251,2025-11-09,2025-11-10 03:00:00,Scheduled,ANA,WPG,0.5232,3.2781,3.1381,0.1974388379204893,0.00038226299694189603,81.80829510703364,0.17654028436018956,0.002369668246445498,80.86611374407583,0.1304791029561672,0.0005096839959225281,79.5158002038736,0.34668624161073824,0.002307046979865772,85.96539429530202,0.30174563591022446,0.0012468827930174563,85.21321695760598,0.27516930022573366,0.001580135440180587,84.08103837471783,4 - 2 - 1,5 - 2 - 0
2025020252,2025-11-10,2025-11-11 00:00:00,Scheduled,N.J,NYI,0.6091,3.462,2.7576,0.8438680019701198,0.031029387621080283,97.6588409128222,0.8236092265943012,0.024423337856173677,96.81818181818181,0.7919293820933165,0.03121059268600252,95.76071878940732,0.1350729086722947,0.0007674597083653108,80.59222307495523,0.11411042944785275,0.001226993865030675,79.90061349693252,0.08699772554965883,0.0,78.71702047005307,6 - 1 - 0,4 - 3 - 0
2025020253,2025-11-10,2025-11-11 00:00:00,Scheduled,NYR,NSH,0.5713,3.4571,3.016,0.6262909154559776,0.026956065114650797,92.08506914055663,0.5891472868217055,0.021963824289405683,91.1343669250646,0.5260461144321094,0.021633931113008823,90.01850270424139,0.3918824352694192,0.0074644273384651275,87.18031257289479,0.3568129330254042,0.0,86.0715935334873,0.30988240148545493,0.004951516401898081,85.07386011966165,3 - 4 - 2,3 - 3 - 2
2025020254,2025-11-10,2025-11-11 01:30:00,Scheduled,EDM,CBJ,0.6385,3.9631,3.0523,0.968989819890368,0.15066562255285826,104.05481597494126,0.9678407350689127,0.13016845329249618,103.10566615620215,0.949696151249156,0.13706954760297096,101.68399729912221,0.4763485477178423,0.011065006915629323,89.22240663900415,0.4746987951807229,0.010843373493975903,88.78192771084338,0.3796579657965797,0.00864086408640864,87.05274527452745,4 - 3 - 1,3 - 3 - 0
2025020255,2025-11-10,2025-11-11 03:00:00,Scheduled,VGK,FLA,0.6007,3.415,2.775,0.9761944398202097,0.08606625603462627,104.62726818711504,0.9549929676511955,0.08720112517580872,103.25316455696202,0.9558196221815966,0.09414990859232175,102.3327239488117,0.508389681943401,0.014775857751064363,88.86676684197346,0.47308132875143183,0.012600229095074456,88.08018327605957,0.4349435138293728,0.010518114530580444,86.97039345539541,5 - 0 - 2,4 - 5 - 0
2025020256,2025-11-11,2025-11-12 00:00:00,Scheduled,BOS,TOR,0.4201,3.0431,3.5301,0.06903118305165437,0.0007141156867412521,76.67864794096644,0.04410011918951132,0.0,75.26936829558998,0.04254032258064516,0.0,74.69556451612904,0.8318675633729954,0.05966545956199345,96.24469736161407,0.7961956521739131,0.050271739130434784,95.24728260869566,0.7821067821067821,0.05772005772005772,94.46522366522366,3 - 6 - 0,3 - 3 - 1
2025020257,2025-11-11,2025-11-12 00:00:00,Scheduled,MTL,L.A,0.4268,3.0193,3.4563,0.12371134020618557,0.0007029053420805998,79.71485473289597,0.104959630911188,0.0,78.53863898500576,0.08509763617677286,0.0,77.69969167523125,0.7222609909281228,0.019713886950453594,93.46999302163294,0.6846965699208444,0.021108179419525065,92.92480211081794,0.6481481481481481,0.01680911680911681,91.608547008547,6 - 3 - 0,3 - 3 - 2
2025020258,2025-11-11,2025-11-12 00:00:00,Scheduled,OTT,DAL,0.417,2.7389,3.2496,0.17937649880095924,0.0019184652278177458,81.64532374100719,0.14705882352941177,0.0011312217194570137,80.73755656108597,0.14092195713708047,0.0020218358269308533,79.84431864132632,0.9248713550600343,0.09725557461406519,100.65814751286449,0.89171974522293,0.09426751592356689,99.05605095541401,0.8915805022156573,0.09423929098966026,98.61861152141802,3 - 4 - 1,3 - 3 - 1
2025020259,2025-11-11,2025-11-12 00:00:00,Scheduled,CAR,WSH,0.6065,3.3918,2.7318,0.9765869744435285,0.1236603462489695,106.1272877164056,0.9707006369426752,0.10445859872611465,105.49299363057325,0.9574603174603175,0.1165079365079365,103.84031746031746,0.6426937738246505,0.016010165184243964,92.53036848792884,0.6055488540410132,0.016887816646562123,91.54041013268998,0.5613063407181055,0.014323911382734911,90.65565317035906,6 - 1 - 0,5 - 2 - 0
2025020260,2025-11-11,2025-11-12 01:00:00,Scheduled,STL,CGY,0.6033,3.2742,2.6635,0.5912481352560915,0.013260401127134096,90.85314105751699,0.5549738219895288,0.0274869109947644,89.88743455497382,0.4935997502341555,0.013424914142990947,88.67124570714955,0.07310310057978321,0.00025207965717166626,76.9556339803378,0.059770114942528735,0.0,76.24597701149425,0.04667828781716057,0.0001936858415649816,75.21963974433469,3 - 3 - 1,1 - 6 - 1
2025020261,2025-11-11,2025-11-12 01:00:00,Scheduled,MIN,S.J,0.6328,3.7031,2.8546,0.5731668773704172,0.014696586599241467,90.67730720606826,0.5613793103448276,0.01793103448275862,90.09655172413792,0.48388191381065493,0.009501187648456057,88.5765184933831,0.03540305010893246,0.0005446623093681918,73.27532679738562,0.026900584795321637,0.0,72.01286549707602,0.016992508678969488,0.0,71.31993422254705,3 - 4 - 1,1 - 4 - 2
2025020262,2025-11-11,2025-11-12 02:30:00,Scheduled,COL,ANA,0.6548,4.0147,2.9785,0.9656383628588882,0.08384239462431277,103.74205864386072,0.9521604938271605,0.08641975308641975,102.84567901234568,0.9465049928673324,0.08131241084165478,101.69258202567761,0.20567786790266512,0.0011587485515643105,82.27838933951332,0.1814859926918392,0.0,81.03410475030451,0.1458005936790641,0.00034922297887200976,79.926313951458,5 - 0 - 3,4 - 2 - 1
2025020263,2025-11-11,2025-11-12 03:00:00,Scheduled,VAN,WPG,0.5902,3.2081,2.6787,0.7153507285665875,0.018129447644866147,93.02473737716028,0.6650602409638554,0.016867469879518072,91.50843373493976,0.6162790697674418,0.016829865361077112,90.75244798041615,0.3687164470473402,0.002440214738897023,86.33943387018057,0.27960526315789475,0.0010964912280701754,84.49780701754386,0.27014028056112227,0.0016032064128256513,84.13266533066133,4 - 4 - 0,5 - 2 - 0
2025020264,2025-11-11,2025-11-12 03:00:00,Scheduled,SEA,CBJ,0.4396,3.1047,3.4589,0.07643312101910828,0.0,77.14672429481347,0.058823529411764705,0.001176470588235294,76.50235294117647,0.04774926377787127,0.0,75.1729070256626,0.4559243397573162,0.009635974304068522,88.79925053533191,0.42706964520367935,0.00788436268068331,87.84362680683311,0.3700137551581843,0.010178817056396148,86.74718019257222,4 - 2 - 2,3 - 3 - 0
2025020265,2025-11-12,2025-11-13 00:00:00,Scheduled,T.B,NYR,0.6042,3.6396,2.9465,0.9271764316451506,0.15061238000662033,100.10410460112546,0.8994490358126722,0.15426997245179064,99.07988980716253,0.8845915841584159,0.1342821782178218,98.11014851485149,0.6498231430015159,0.029055078322385044,92.50404244567963,0.597323600973236,0.029197080291970802,91.61435523114355,0.5400383141762453,0.020689655172413793,90.30977011494252,1 - 4 - 2,3 - 4 - 2
2025020266,2025-11-12,2025-11-13 00:30:00,Scheduled,PHI,EDM,0.382,3.0397,3.7807,0.1301047120418848,0.0005235602094240838,80.39842931937173,0.11044417767106843,0.0012004801920768306,79.27851140456183,0.08303721713110156,0.0003740415186085656,78.45221619599775,0.9690938511326861,0.14724919093851133,103.91715210355987,0.9706744868035191,0.13929618768328444,103.31818181818181,0.949968132568515,0.14276609305289995,102.05066921606118,3 - 3 - 1,4 - 3 - 1
2025020267,2025-11-12,2025-11-13 02:00:00,Scheduled,UTA,BUF,0.5395,3.3579,3.122,0.7616311399443929,0.021316033364226137,94.95032437442076,0.7509677419354839,0.02064516129032258,94.10064516129032,0.683289817232376,0.01906005221932115,92.97597911227155,0.5709011943539631,0.018675352877307275,89.86818675352878,0.5108571428571429,0.009142857142857144,88.33942857142857,0.4630530973451327,0.014601769911504425,87.64469026548673,6 - 2 - 0,3 - 4 - 0
2025020268,2025-11-12,2025-11-13 02:30:00,Scheduled,CHI,N.J,0.3966,2.7349,3.3823,0.02168431669188099,0.0,72.92233988905699,0.022004889975550123,0.0,71.89119804400978,0.014762269938650307,0.0,70.89513036809817,0.8468677494199536,0.033974146503148825,97.63655949618827,0.8485254691689008,0.021447721179624665,97.54021447721179,0.7813664596273292,0.026397515527950312,95.66583850931677,4 - 2 - 2,6 - 1 - 0
2025020269,2025-11-13,2025-11-14 00:00:00,Scheduled,TOR,L.A,0.5707,3.385,2.9395,0.8393201331697915,0.06097774662694936,96.3651655861223,0.8,0.05921052631578947,95.12894736842105,0.7704500424568356,0.053778658363996604,94.33710727427116,0.7353831819240624,0.01840204984859073,93.85185185185185,0.6894117647058824,0.021176470588235293,92.81411764705882,0.6569899114679844,0.018735845171916822,91.81696520485896,3 - 3 - 1,3 - 3 - 2
2025020270,2025-11-13,2025-11-14 00:00:00,Scheduled,MTL,DAL,0.3794,3.0355,3.8498,0.1352134949920928,0.0002635740643120717,79.98418555614127,0.09904534606205251,0.0,78.76252983293556,0.08140834575260805,0.00037257824143070045,77.65685543964233,0.9233000322268772,0.0986142442797293,100.49371575894295,0.8910614525139665,0.08798882681564246,99.57541899441341,0.8908382066276803,0.09259259259259259,98.5899935022742,6 - 3 - 0,3 - 3 - 1
2025020271,2025-11-13,2025-11-14 00:00:00,Scheduled,OTT,BOS,0.5607,3.0781,2.72,0.18102372034956304,0.002140181915462814,81.48689138576779,0.12313432835820895,0.0012437810945273632,79.72512437810946,0.1284480356645305,0.0016717748676511562,79.6174421844525,0.0676075574778056,0.00022763487366264513,76.66833598907353,0.05903614457831325,0.0012048192771084338,76.02168674698795,0.04019258949131254,0.00020933640360058616,74.49570860372619,3 - 4 - 1,3 - 6 - 0
2025020272,2025-11-13,2025-11-14 00:00:00,Scheduled,DET,ANA,0.5899,3.6294,3.0669,0.5197491100186472,0.010679776233259875,89.21529072724191,0.5118219749652295,0.005563282336578581,88.56606397774686,0.4535777646363099,0.007983441750443524,87.60733293908929,0.20458424774445258,0.000975371860521824,82.03169958546695,0.16151202749140894,0.0,80.73195876288659,0.14206128133704735,0.0003979307600477517,79.86490250696379,5 - 3 - 0,4 - 2 - 1
2025020273,2025-11-13,2025-11-14 00:00:00,Scheduled,FLA,WSH,0.5403,3.1117,2.8631,0.5106422357949287,0.013696094762169165,88.61447344068111,0.4620024125452352,0.014475271411338963,88.30036188178528,0.40711252653927815,0.010084925690021231,86.58704883227176,0.6508592560365456,0.01631498803567544,92.58255383946052,0.6018099547511312,0.01809954751131222,91.4027149321267,0.5412701925204692,0.013498561628678912,90.34410267758354,4 - 5 - 0,5 - 2 - 0
2025020274,2025-11-13,2025-11-14 00:30:00,Scheduled,CBJ,EDM,0.4312,3.2743,3.7183,0.4707792207792208,0.010435992578849721,89.15027829313543,0.4074074074074074,0.008363201911589008,87.8757467144564,0.3821892393320965,0.00927643784786642,86.9589775304061,0.9687060478199718,0.14644866385372715,104.14469057665261,0.9588068181818182,0.14772727272727273,102.89630681818181,0.9553769401330376,0.14301552106430154,102.0210643015521,3 - 3 - 0,4 - 3 - 1
2025020275,2025-11-13,2025-11-14 02:00:00,Scheduled,COL,BUF,0.5875,3.6587,3.1098,0.9669787234042553,0.08527659574468086,103.82774468085107,0.9645669291338582,0.10236220472440945,103.05643044619423,0.9449895926256319,0.07552780255724056,101.86619090098127,0.5709090909090909,0.020363636363636365,89.89284848484849,0.5476190476190477,0.008333333333333333,88.91666666666667,0.4675273088381331,0.013704071499503475,87.74498510427011,5 - 0 - 3,3 - 4 - 0
2025020276,2025-11-13,2025-11-14 02:00:00,Scheduled,CGY,S.J,0.5751,3.2729,2.8304,0.06416275430359937,0.0003477656059815684,76.65832029212311,0.07468354430379746,0.0,75.77594936708861,0.04481063891298063,0.0,74.94969644405897,0.032948929159802305,0.0002353494939985879,73.30454224523417,0.018909899888765295,0.0,71.99332591768632,0.018342951360263808,0.00020610057708161583,71.05915086562243,1 - 6 - 1,1 - 4 - 2
2025020277,2025-11-13,2025-11-14 03:00:00,Scheduled,VGK,NYI,0.6653,3.674,2.633,0.9723433037727341,0.08597625131519615,104.35592965579438,0.9701046337817638,0.08071748878923767,103.70702541106128,0.9566840926064227,0.09783420463032114,102.35436893203884,0.13683896026292203,0.0005975500448162533,80.82910068718255,0.11793611793611794,0.0,80.11547911547912,0.09008391847919164,0.0003425244048638465,78.73197465319404,5 - 0 - 2,4 - 3 - 0
2025020278,2025-11-13,2025-11-14 03:00:00,Scheduled,SEA,WPG,0.4755,2.9758,3.1263,0.08307045215562565,0.0002103049421661409,77.21556256572029,0.05338078291814947,0.0,75.94424673784104,0.03930031803725579,0.0,75.0465697410268,0.3458531935176358,0.003050524308865586,85.97521448999046,0.32622333751568383,0.0,85.24968632371393,0.2627589691763517,0.0007579585649317837,83.83501768569985,4 - 2 - 2,5 - 2 - 0
2025020279,2025-11-14,2025-11-15 00:00:00,Scheduled,CAR,VAN,0.5984,3.2511,2.6803,0.9764371657754011,0.1213235294117647,106.1341911764706,0.9613333333333334,0.13066666666666665,105.072,0.9605021432945499,0.11481935088793631,103.99877526025719,0.7283366533864541,0.018426294820717132,93.37325697211155,0.6631701631701632,0.019813519813519812,92.04428904428904,0.6426063207179087,0.016582130316035896,91.22161529457667,6 - 1 - 0,4 - 4 - 0
2025020280,2025-11-14,2025-11-15 01:00:00,Scheduled,STL,PHI,0.5998,3.491,2.8693,0.588862954318106,0.015005001667222408,90.79659886628876,0.5460440985732814,0.016861219195849545,89.79507133592736,0.5010832559579078,0.012689569792633859,88.81925100588053,0.12293853073463268,0.0002498750624687656,80.25737131434283,0.09718969555035128,0.0,79.59133489461358,0.0890357698289269,0.0007776049766718507,78.43779160186625,3 - 3 - 1,3 - 3 - 1
2025020281,2025-11-14,2025-11-14 19:00:00,Scheduled,NSH,PIT,0.4769,3.2655,3.3898,0.3998741874606836,0.006500314531348291,87.2459635143636,0.3801955990220049,0.0024449877750611247,86.33251833740832,0.28846589621572627,0.005211874008610922,84.73532744164967,0.8833874976103996,0.05314471420378513,99.37908621678456,0.86,0.032,97.97866666666667,0.8437422244339388,0.04478726051256531,97.25678029360537,3 - 3 - 2,6 - 2 - 0
2025020282,2025-11-14,2025-11-15 02:00:00,Scheduled,UTA,NYI,0.6119,3.4295,2.7767,0.7569864356921066,0.020264749142016668,94.94574276842621,0.6962750716332379,0.025787965616045846,93.57163323782235,0.6880301602262017,0.019478479421929,92.67891925856111,0.13475908271064158,0.0007729966503478485,80.63875289873744,0.116331096196868,0.0,80.20581655480984,0.08669856459330144,0.00019138755980861245,78.62239234449761,6 - 2 - 0,4 - 3 - 0
2025020283,2025-11-15,2025-11-15 22:00:00,Scheduled,FLA,T.B,0.4506,2.9184,3.2062,0.5119840213049268,0.015978695073235686,88.76830892143808,0.47719298245614034,0.0035087719298245615,88.24444444444444,0.4227204138823022,0.01056262125458073,86.83035136882948,0.9317437204222788,0.14652348016017475,100.29159082635603,0.8910505836575876,0.16472114137483787,98.94941634241245,0.8856760374832664,0.14029451137884874,98.1421686746988,4 - 5 - 0,1 - 4 - 2
2025020284,2025-11-15,2025-11-15 23:00:00,Scheduled,MIN,ANA,0.6109,3.6709,2.9782,0.5806187592077263,0.01555082664920609,90.69242101816991,0.5260347129506008,0.009345794392523364,89.89853137516688,0.48345003182686186,0.010184595798854232,88.72915340547422,0.2112567463377024,0.0010280133641737343,82.01156515034695,0.1592356687898089,0.0,80.93630573248407,0.14030803906836964,0.0003756574004507889,79.94928625093914,3 - 4 - 1,4 - 2 - 1
2025020285,2025-11-15,2025-11-16 00:00:00,Scheduled,MTL,BOS,0.5135,3.3801,3.2799,0.12424537487828627,0.00038948393378773126,79.58461538461539,0.09673366834170855,0.0,78.5929648241206,0.07815188006881298,0.0002457606291472106,77.43868272302777,0.06618705035971223,0.00041109969167523125,76.4065775950668,0.060459492140266025,0.0,75.74244256348247,0.038532961931290625,0.00023212627669452182,74.60793871866295,6 - 3 - 0,3 - 6 - 0
2025020286,2025-11-15,2025-11-16 00:00:00,Scheduled,OTT,L.A,0.4604,2.7078,2.9119,0.18527367506516074,0.001954821894005213,81.65790616854909,0.14497354497354498,0.004232804232804233,80.4899470899471,0.13143113906987194,0.0013480116827679174,79.69602336553584,0.7310971089696071,0.019088213491475166,93.6610452186805,0.6705744431418523,0.022274325908558032,92.52168815943728,0.6443615035990402,0.017595307917888565,91.55878432418022,3 - 4 - 1,3 - 3 - 2
2025020287,2025-11-15,2025-11-16 00:00:00,Scheduled,DET,BUF,0.5197,3.3157,3.2169,0.5428131614392919,0.011352703482778526,89.53030594573792,0.4800514800514801,0.010296010296010296,88.32432432432432,0.44063586686537504,0.0067064083457526085,87.51390958768008,0.5704767853424942,0.01728086612533833,89.72871122215282,0.5006369426751592,0.016560509554140127,88.53630573248408,0.4614687216681777,0.014505893019038985,87.67588395285584,5 - 3 - 0,3 - 4 - 0
2025020288,2025-11-15,2025-11-16 00:00:00,Scheduled,WSH,N.J,0.5175,3.2433,3.129,0.64,0.01565217391304348,92.41043478260869,0.5909661229611042,0.010037641154328732,91.31618569636136,0.5429493545183715,0.01564051638530288,90.2840119165839,0.8582383419689119,0.03295336787564767,98.04829015544041,0.8347718865598027,0.032059186189889025,97.03329223181258,0.7884967919340055,0.02772685609532539,95.82286892758937,5 - 2 - 0,6 - 1 - 0
2025020289,2025-11-15,2025-11-16 00:00:00,Scheduled,CAR,EDM,0.5219,3.3434,3.2074,0.9743245832534968,0.11649741329756659,106.20578654914735,0.9675745784695201,0.11284046692607004,105.1828793774319,0.9650872817955112,0.1256857855361596,104.28603491271821,0.9709265843965698,0.14390294917381302,104.33047479606776,0.9555822328931572,0.148859543817527,102.78151260504201,0.9562243502051984,0.1461468308253534,102.25376196990425,6 - 1 - 0,4 - 3 - 1
2025020290,2025-11-15,2025-11-16 00:00:00,Scheduled,CBJ,NYR,0.5,3.4336,3.4113,0.4712,0.012,88.8662,0.4053708439897698,0.0025575447570332483,87.77493606138107,0.36794689426268373,0.008297771455666193,86.96894262683736,0.6288,0.0232,92.1178,0.5750962772785623,0.025673940949935817,91.21951219512195,0.5425254678986022,0.026297085998578537,90.3117744610282,3 - 3 - 0,3 - 4 - 2
