Player,Season,Position,Team,GP,TOI,TOI/GP,game_strength,G,A1,A2,P1,P,ixG,iSF,iCF,iFF
Evgeny Kuznetsov,23-24,F,WSH,43,781.3499999999999,18.17093023255814,AS,6.0,8.0,3.0,14.0,17.0,8.51719978236,69.0,129.0,96.0
Evgeny Kuznetsov,23-24,F,CAR,20,294.56666666666666,14.728333333333333,AS,2.0,2.0,3.0,4.0,7.0,3.1300821944,27.0,58.0,45.0
Evgeny Kuznetsov,23-24,F,WSH,43,587.5666666666666,13.664341085271316,EV,4.0,5.0,1.0,9.0,10.0,4.03516290776,48.0,93.0,69.0
Evgeny Kuznetsov,23-24,F,CAR,20,261.20000000000005,13.060000000000002,EV,1.0,1.0,1.0,2.0,3.0,2.8367356244,23.0,53.0,40.0
Evgeny Kuznetsov,23-24,F,WSH,43,562.6833333333334,13.085658914728684,5v5,4.0,5.0,1.0,9.0,10.0,3.62215436416,43.0,87.0,63.0
Evgeny Kuznetsov,23-24,F,CAR,20,256.6166666666667,12.830833333333334,5v5,1.0,1.0,1.0,2.0,3.0,2.4633105914,20.0,47.0,35.0
Evgeny Kuznetsov,23-24,F,WSH,43,114.15,2.6546511627906977,PP,0.0,2.0,1.0,2.0,3.0,1.894516622,14.0,26.0,18.0
Evgeny Kuznetsov,23-24,F,CAR,20,31.95,1.5975,PP,1.0,1.0,1.0,2.0,3.0,0.29334657,4.0,5.0,5.0
Evgeny Kuznetsov,23-24,F,WSH,43,79.63333333333333,1.851937984496124,SH,0.0,0.0,0.0,0.0,0.0,0.0715562626,4.0,4.0,4.0
Evgeny Kuznetsov,23-24,F,CAR,20,1.4166666666666663,0.07083333333333332,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Lysell,24-25,F,BOS,12,161.3,13.441666666666668,AS,1.0,2.0,0.0,3.0,3.0,1.827082674542727,21.0,38.0,30.0
Fabian Lysell,24-25,F,BOS,12,147.75,12.3125,EV,0.0,2.0,0.0,2.0,2.0,1.726946036855044,20.0,35.0,29.0
Fabian Lysell,24-25,F,BOS,12,146.73333333333332,12.227777777777776,5v5,0.0,2.0,0.0,2.0,2.0,1.726946036855044,20.0,35.0,29.0
Fabian Lysell,24-25,F,BOS,12,11.933333333333334,0.9944444444444445,PP,1.0,0.0,0.0,1.0,1.0,0.1001366376876831,1.0,3.0,1.0
Fabian Zetterlund,23-24,F,S.J,82,1488.1666666666663,18.148373983739834,AS,24.0,17.0,3.0,41.0,44.0,23.41650628276,204.0,422.0,313.0
Fabian Zetterlund,23-24,F,S.J,82,1231.1333333333332,15.01382113821138,EV,16.0,9.0,1.0,25.0,26.0,15.49617135036,161.0,328.0,246.0
Fabian Zetterlund,23-24,F,S.J,82,1194.4833333333331,14.566869918699185,5v5,16.0,8.0,1.0,24.0,25.0,15.04525438736,156.0,317.0,239.0
Fabian Zetterlund,23-24,F,S.J,82,199.35,2.43109756097561,PP,6.0,8.0,2.0,14.0,16.0,5.983981326,35.0,77.0,55.0
Fabian Zetterlund,23-24,F,S.J,82,57.68333333333334,0.7034552845528456,SH,1.0,0.0,0.0,1.0,1.0,0.4305682504,4.0,6.0,6.0
Fabian Zetterlund,24-25,F,S.J,64,1086.7333333333331,16.98020833333333,AS,17.0,12.0,7.0,29.0,36.0,18.0922811296,141.0,279.0,217.0
Fabian Zetterlund,24-25,F,OTT,20,285.98333333333335,14.299166666666668,AS,2.0,2.0,1.0,4.0,5.0,5.181201221792955,40.0,72.0,62.0
Fabian Zetterlund,24-25,F,S.J,64,918.1333333333332,14.345833333333331,EV,11.0,11.0,6.0,22.0,28.0,13.1776543096,112.0,226.0,173.0
Fabian Zetterlund,24-25,F,OTT,20,247.4666666666667,12.373333333333335,EV,1.0,2.0,1.0,3.0,4.0,3.9551966611997855,34.0,62.0,53.0
Fabian Zetterlund,24-25,F,S.J,64,902.25,14.09765625,5v5,11.0,10.0,6.0,21.0,27.0,12.7382374596,109.0,220.0,168.0
Fabian Zetterlund,24-25,F,OTT,20,244.25,12.2125,5v5,1.0,2.0,1.0,3.0,4.0,3.855251063385548,32.0,60.0,51.0
Fabian Zetterlund,24-25,F,S.J,64,114.91666666666666,1.7955729166666665,PP,3.0,1.0,1.0,4.0,5.0,3.12422176,20.0,38.0,30.0
Fabian Zetterlund,24-25,F,OTT,20,35.75,1.7875,PP,1.0,0.0,0.0,1.0,1.0,1.2260045605931695,6.0,10.0,9.0
Fabian Zetterlund,24-25,F,S.J,64,2.8833333333333333,0.04505208333333333,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Zetterlund,24-25,F,OTT,20,0.0833333333333333,0.004166666666666665,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Zetterlund,25-26,F,OTT,8,110.25,13.78125,AS,0.0,1.0,0.0,1.0,1.0,1.3321829955,11.0,20.0,17.0
Fabian Zetterlund,25-26,F,OTT,8,97.28333333333332,12.160416666666665,EV,0.0,1.0,0.0,1.0,1.0,0.7546023355,8.0,16.0,13.0
Fabian Zetterlund,25-26,F,OTT,8,96.63333333333333,12.079166666666666,5v5,0.0,1.0,0.0,1.0,1.0,0.7270865055,8.0,15.0,12.0
Fabian Zetterlund,25-26,F,OTT,8,9.4,1.175,PP,0.0,0.0,0.0,0.0,0.0,0.18185678,1.0,2.0,2.0
Fedor Svechkov,24-25,F,NSH,52,670.0166666666667,12.884935897435897,AS,8.0,5.0,4.0,13.0,17.0,8.485454235733691,64.0,147.0,106.0
Fedor Svechkov,24-25,F,NSH,52,578.1,11.117307692307692,EV,6.0,2.0,4.0,8.0,12.0,5.946581111204379,52.0,122.0,88.0
Fedor Svechkov,24-25,F,NSH,52,569.8666666666667,10.95897435897436,5v5,5.0,1.0,4.0,6.0,10.0,5.816326578062528,49.0,119.0,85.0
Fedor Svechkov,24-25,F,NSH,52,53.45,1.0278846153846155,PP,2.0,3.0,0.0,5.0,5.0,2.2309449455371935,12.0,22.0,16.0
Fedor Svechkov,24-25,F,NSH,52,32.71666666666667,0.6291666666666667,SH,0.0,0.0,0.0,0.0,0.0,0.0671850889921188,0.0,2.0,1.0
Fedor Svechkov,25-26,F,NSH,8,105.51666666666668,13.189583333333335,AS,0.0,0.0,0.0,0.0,0.0,1.834520188,17.0,29.0,20.0
Fedor Svechkov,25-26,F,NSH,8,89.31666666666666,11.164583333333333,EV,0.0,0.0,0.0,0.0,0.0,1.547886924,14.0,23.0,17.0
Fedor Svechkov,25-26,F,NSH,8,87.76666666666668,10.970833333333335,5v5,0.0,0.0,0.0,0.0,0.0,1.547886924,14.0,23.0,17.0
Fedor Svechkov,25-26,F,NSH,8,8.516666666666666,1.0645833333333332,PP,0.0,0.0,0.0,0.0,0.0,0.286633264,3.0,5.0,3.0
Fedor Svechkov,25-26,F,NSH,8,6.566666666666666,0.8208333333333333,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Chytil,23-24,F,NYR,10,158.39999999999998,15.839999999999998,AS,0.0,4.0,2.0,4.0,6.0,1.6157307479,22.0,39.0,33.0
Filip Chytil,23-24,F,NYR,10,142.18333333333334,14.218333333333334,EV,0.0,4.0,1.0,4.0,5.0,1.2589149159,20.0,35.0,29.0
Filip Chytil,23-24,F,NYR,10,137.68333333333334,13.768333333333334,5v5,0.0,3.0,1.0,3.0,4.0,1.2333039639,19.0,33.0,28.0
Filip Chytil,23-24,F,NYR,10,15.55,1.5550000000000002,PP,0.0,0.0,1.0,0.0,1.0,0.356815832,2.0,4.0,4.0
Filip Chytil,23-24,F,NYR,10,0.6666666666666667,0.06666666666666668,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Chytil,24-25,F,NYR,41,587.7833333333333,14.336178861788618,AS,11.0,4.0,5.0,15.0,20.0,10.4070416434,89.0,176.0,128.0
Filip Chytil,24-25,F,VAN,15,250.41666666666669,16.694444444444446,AS,2.0,3.0,1.0,5.0,6.0,4.1049342455,44.0,78.0,67.0
Filip Chytil,24-25,F,NYR,41,530.9166666666667,12.94918699186992,EV,10.0,3.0,4.0,13.0,17.0,8.8302504674,78.0,155.0,115.0
Filip Chytil,24-25,F,VAN,15,204.98333333333332,13.665555555555555,EV,2.0,0.0,1.0,2.0,3.0,3.4136108734999997,38.0,68.0,60.0
Filip Chytil,24-25,F,NYR,41,517.5333333333333,12.622764227642275,5v5,9.0,3.0,4.0,12.0,16.0,8.7500982674,77.0,153.0,114.0
Filip Chytil,24-25,F,VAN,15,197.68333333333337,13.17888888888889,5v5,2.0,0.0,0.0,2.0,2.0,3.4136108734999997,38.0,67.0,60.0
Filip Chytil,24-25,F,NYR,41,49.9,1.2170731707317073,PP,1.0,1.0,1.0,2.0,3.0,1.3697316160000002,10.0,18.0,11.0
Filip Chytil,24-25,F,VAN,15,35.21666666666667,2.347777777777778,PP,0.0,2.0,0.0,2.0,2.0,0.5020970419999999,5.0,9.0,6.0
Filip Chytil,24-25,F,NYR,41,0.3166666666666666,0.007723577235772356,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Chytil,24-25,F,VAN,15,0.1166666666666666,0.007777777777777773,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Chytil,25-26,F,VAN,6,93.81666666666666,15.636111111111111,AS,3.0,0.0,0.0,3.0,3.0,2.043692864,15.0,22.0,20.0
Filip Chytil,25-26,F,VAN,6,84.71666666666667,14.119444444444445,EV,3.0,0.0,0.0,3.0,3.0,2.0011060240000003,14.0,21.0,19.0
Filip Chytil,25-26,F,VAN,6,78.23333333333333,13.03888888888889,5v5,3.0,0.0,0.0,3.0,3.0,1.875574144,14.0,20.0,18.0
Filip Chytil,25-26,F,VAN,6,6.616666666666667,1.1027777777777779,PP,0.0,0.0,0.0,0.0,0.0,0.04258684,1.0,1.0,1.0
Filip Forsberg,23-24,F,NSH,82,1479.9666666666667,18.048373983739836,AS,48.0,25.0,21.0,73.0,94.0,36.6960609536,347.0,688.0,499.0
Filip Forsberg,23-24,F,NSH,82,1191.75,14.533536585365853,EV,31.0,12.0,9.0,43.0,52.0,22.8593921356,241.0,466.0,353.0
Filip Forsberg,23-24,F,NSH,82,1154.5333333333333,14.079674796747968,5v5,27.0,12.0,8.0,39.0,47.0,21.3337807542,229.0,443.0,334.0
Filip Forsberg,23-24,F,NSH,82,287.51666666666665,3.5063008130081297,PP,13.0,10.0,9.0,23.0,32.0,10.10629603,94.0,190.0,128.0
Filip Forsberg,23-24,F,NSH,82,0.7,0.008536585365853657,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Forsberg,24-25,F,NSH,82,1527.4833333333331,18.627845528455282,AS,31.0,24.0,21.0,55.0,76.0,34.4734097459463,281.0,593.0,437.0
Filip Forsberg,24-25,F,NSH,82,1190.5,14.518292682926829,EV,18.0,14.0,12.0,32.0,44.0,18.533279673700616,192.0,406.0,308.0
Filip Forsberg,24-25,F,NSH,82,1156.0166666666669,14.09776422764228,5v5,17.0,13.0,11.0,30.0,41.0,18.160439948600615,185.0,393.0,299.0
Filip Forsberg,24-25,F,NSH,82,254.91666666666669,3.108739837398374,PP,10.0,7.0,8.0,17.0,25.0,9.8510997558443,74.0,142.0,106.0
Filip Forsberg,24-25,F,NSH,82,2.0666666666666664,0.025203252032520322,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Forsberg,25-26,F,NSH,8,152.46666666666667,19.058333333333334,AS,2.0,1.0,1.0,3.0,4.0,2.8677871643,26.0,51.0,41.0
Filip Forsberg,25-26,F,NSH,8,112.95,14.11875,EV,2.0,0.0,1.0,2.0,3.0,1.9321582213,18.0,38.0,30.0
Filip Forsberg,25-26,F,NSH,8,107.15,13.39375,5v5,2.0,0.0,1.0,2.0,3.0,1.7716795813,17.0,37.0,29.0
Filip Forsberg,25-26,F,NSH,8,32.016666666666666,4.002083333333333,PP,0.0,1.0,0.0,1.0,1.0,0.935628943,8.0,13.0,11.0
Filip Hallander,25-26,F,PIT,7,81.66666666666666,11.666666666666666,AS,1.0,1.0,0.0,2.0,2.0,1.355783266,10.0,17.0,13.0
Filip Hallander,25-26,F,PIT,7,71.5,10.214285714285714,EV,0.0,1.0,0.0,1.0,1.0,1.253159333,9.0,15.0,11.0
Filip Hallander,25-26,F,PIT,7,71.5,10.214285714285714,5v5,0.0,1.0,0.0,1.0,1.0,1.253159333,9.0,15.0,11.0
Filip Hallander,25-26,F,PIT,7,8.316666666666666,1.188095238095238,SH,1.0,0.0,0.0,1.0,1.0,0.102623933,1.0,2.0,2.0
Filip Hronek,23-24,D,VAN,81,1839.05,22.70432098765432,AS,5.0,14.0,29.0,19.0,48.0,7.6393090426,148.0,361.0,230.0
Filip Hronek,23-24,D,VAN,81,1543.1,19.050617283950615,EV,2.0,12.0,20.0,14.0,34.0,4.3845690317,113.0,282.0,175.0
Filip Hronek,23-24,D,VAN,81,1504.75,18.57716049382716,5v5,2.0,11.0,19.0,13.0,32.0,4.0096184387,108.0,275.0,169.0
Filip Hronek,23-24,D,VAN,81,137.48333333333335,1.6973251028806586,PP,2.0,1.0,8.0,3.0,11.0,2.869586942,22.0,61.0,41.0
Filip Hronek,23-24,D,VAN,81,158.46666666666667,1.9563786008230453,SH,0.0,0.0,0.0,0.0,0.0,0.0388909859,6.0,7.0,7.0
Filip Hronek,24-25,D,VAN,61,1457.5500000000002,23.89426229508197,AS,5.0,12.0,16.0,17.0,33.0,4.971422643994295,83.0,226.0,154.0
Filip Hronek,24-25,D,VAN,61,1170.2166666666667,19.183879781420764,EV,5.0,8.0,10.0,13.0,23.0,3.5110926818531945,71.0,189.0,128.0
Filip Hronek,24-25,D,VAN,61,1132.2333333333331,18.561202185792347,5v5,5.0,8.0,9.0,13.0,22.0,3.048029952386992,66.0,180.0,119.0
Filip Hronek,24-25,D,VAN,61,106.5,1.7459016393442623,PP,0.0,3.0,4.0,3.0,7.0,1.2316613348728551,11.0,31.0,22.0
Filip Hronek,24-25,D,VAN,61,139.14999999999998,2.281147540983606,SH,0.0,0.0,0.0,0.0,0.0,0.0048366826958954,1.0,2.0,1.0
Filip Hronek,25-26,D,VAN,8,189.26666666666665,23.65833333333333,AS,0.0,1.0,3.0,1.0,4.0,0.4554874606,6.0,24.0,12.0
Filip Hronek,25-26,D,VAN,8,149.11666666666667,18.639583333333334,EV,0.0,1.0,2.0,1.0,3.0,0.4554874606,6.0,21.0,12.0
Filip Hronek,25-26,D,VAN,8,142.96666666666667,17.870833333333334,5v5,0.0,1.0,2.0,1.0,3.0,0.4554874606,6.0,21.0,12.0
Filip Hronek,25-26,D,VAN,8,9.25,1.15625,PP,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
Filip Hronek,25-26,D,VAN,8,24.616666666666667,3.0770833333333334,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Roos,23-24,D,CHI,4,58.8,14.7,AS,0.0,0.0,0.0,0.0,0.0,0.0215216677,2.0,7.0,4.0
Filip Roos,23-24,D,CHI,4,54.16666666666667,13.541666666666668,EV,0.0,0.0,0.0,0.0,0.0,0.0215216677,2.0,7.0,4.0
Filip Roos,23-24,D,CHI,4,54.16666666666667,13.541666666666668,5v5,0.0,0.0,0.0,0.0,0.0,0.0215216677,2.0,7.0,4.0
Filip Roos,23-24,D,CHI,4,4.583333333333333,1.1458333333333333,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Roos,23-24,D,CHI,4,0.05,0.0125,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Zadina,23-24,F,S.J,72,946.1666666666669,13.141203703703706,AS,13.0,5.0,5.0,18.0,23.0,13.5891640243,137.0,264.0,196.0
Filip Zadina,23-24,F,S.J,72,852.8166666666666,11.844675925925925,EV,10.0,5.0,4.0,15.0,19.0,10.5644832463,124.0,235.0,172.0
Filip Zadina,23-24,F,S.J,72,846.55,11.757638888888888,5v5,10.0,5.0,4.0,15.0,19.0,10.5202320543,124.0,233.0,171.0
Filip Zadina,23-24,F,S.J,72,72.31666666666666,1.004398148148148,PP,3.0,0.0,1.0,3.0,4.0,2.171050346,9.0,22.0,18.0
Filip Zadina,23-24,F,S.J,72,21.03333333333333,0.29212962962962963,SH,0.0,0.0,0.0,0.0,0.0,0.466546855,2.0,4.0,3.0
Frank Nazar,23-24,F,CHI,3,47.48333333333333,15.827777777777776,AS,1.0,0.0,0.0,1.0,1.0,0.679561057,2.0,9.0,6.0
Frank Nazar,23-24,F,CHI,3,40.9,13.633333333333333,EV,1.0,0.0,0.0,1.0,1.0,0.496019577,2.0,8.0,5.0
Frank Nazar,23-24,F,CHI,3,40.9,13.633333333333333,5v5,1.0,0.0,0.0,1.0,1.0,0.496019577,2.0,8.0,5.0
Frank Nazar,23-24,F,CHI,3,4.616666666666667,1.538888888888889,PP,0.0,0.0,0.0,0.0,0.0,0.18354148,0.0,1.0,1.0
Frank Nazar,23-24,F,CHI,3,1.9666666666666668,0.6555555555555556,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Nazar,24-25,F,CHI,53,841.1833333333334,15.871383647798742,AS,12.0,8.0,6.0,20.0,26.0,11.968675766416464,91.0,171.0,136.0
Frank Nazar,24-25,F,CHI,53,699.95,13.206603773584906,EV,9.0,6.0,4.0,15.0,19.0,9.321490750305736,73.0,141.0,109.0
Frank Nazar,24-25,F,CHI,53,677.6333333333333,12.785534591194969,5v5,7.0,6.0,4.0,13.0,17.0,9.15074512474661,69.0,136.0,105.0
Frank Nazar,24-25,F,CHI,53,70.36666666666667,1.3276729559748428,PP,1.0,1.0,2.0,2.0,4.0,1.4612218805994224,9.0,18.0,15.0
Frank Nazar,24-25,F,CHI,53,51.61666666666667,0.9738993710691825,SH,1.0,1.0,0.0,2.0,2.0,0.6686910005113071,6.0,9.0,9.0
Frank Nazar,25-26,F,CHI,8,153.81666666666666,19.227083333333333,AS,4.0,3.0,2.0,7.0,9.0,2.40843699,15.0,25.0,21.0
Frank Nazar,25-26,F,CHI,8,110.53333333333332,13.816666666666665,EV,3.0,2.0,2.0,5.0,7.0,1.418492018,10.0,16.0,14.0
Frank Nazar,25-26,F,CHI,8,103.38333333333333,12.922916666666666,5v5,3.0,2.0,2.0,5.0,7.0,1.274809996,8.0,14.0,12.0
Frank Nazar,25-26,F,CHI,8,24.066666666666663,3.008333333333333,PP,1.0,1.0,0.0,2.0,2.0,0.741130552,5.0,8.0,6.0
Frank Nazar,25-26,F,CHI,8,16.85,2.10625,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Vatrano,23-24,F,ANA,82,1444.8166666666666,17.61971544715447,AS,37.0,12.0,11.0,49.0,60.0,24.6030487317,272.0,447.0,349.0
Frank Vatrano,23-24,F,ANA,82,1095.6666666666663,13.361788617886175,EV,19.0,8.0,6.0,27.0,33.0,13.6867810027,179.0,290.0,234.0
Frank Vatrano,23-24,F,ANA,82,1051.3833333333332,12.821747967479673,5v5,17.0,7.0,6.0,24.0,30.0,12.8856883297,172.0,276.0,223.0
Frank Vatrano,23-24,F,ANA,82,189.46666666666667,2.310569105691057,PP,13.0,2.0,5.0,15.0,20.0,5.984283579,67.0,110.0,80.0
Frank Vatrano,23-24,F,ANA,82,159.68333333333334,1.947357723577236,SH,2.0,1.0,0.0,3.0,3.0,1.536011525,13.0,18.0,16.0
Frank Vatrano,24-25,F,ANA,81,1421.1666666666667,17.545267489711936,AS,21.0,8.0,16.0,29.0,45.0,29.20399772308009,234.0,410.0,335.0
Frank Vatrano,24-25,F,ANA,81,1100.5166666666669,13.586625514403295,EV,14.0,4.0,14.0,18.0,32.0,17.147138018635488,172.0,294.0,244.0
Frank Vatrano,24-25,F,ANA,81,1065.7,13.15679012345679,5v5,14.0,4.0,13.0,18.0,31.0,16.984972163635486,170.0,290.0,241.0
Frank Vatrano,24-25,F,ANA,81,206.7,2.551851851851852,PP,3.0,1.0,1.0,4.0,5.0,6.283406806444599,44.0,85.0,64.0
Frank Vatrano,24-25,F,ANA,81,59.46666666666667,0.7341563786008231,SH,1.0,0.0,0.0,1.0,1.0,1.420240285,8.0,11.0,10.0
Frank Vatrano,25-26,F,ANA,7,91.93333333333334,13.133333333333335,AS,0.0,0.0,1.0,0.0,1.0,1.1167643917,16.0,26.0,20.0
Frank Vatrano,25-26,F,ANA,7,82.1,11.728571428571428,EV,0.0,0.0,0.0,0.0,0.0,0.6956030117,15.0,22.0,17.0
Frank Vatrano,25-26,F,ANA,7,82.1,11.728571428571428,5v5,0.0,0.0,0.0,0.0,0.0,0.6956030117,15.0,22.0,17.0
Frank Vatrano,25-26,F,ANA,7,6.783333333333332,0.9690476190476189,PP,0.0,0.0,1.0,0.0,1.0,0.42116138,1.0,3.0,3.0
Frank Vatrano,25-26,F,ANA,7,2.2,0.31428571428571433,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraser Minten,23-24,F,TOR,4,45.73333333333333,11.433333333333332,AS,0.0,0.0,0.0,0.0,0.0,0.588139558,3.0,11.0,7.0
Fraser Minten,23-24,F,TOR,4,43.91666666666667,10.979166666666668,EV,0.0,0.0,0.0,0.0,0.0,0.588139558,3.0,11.0,7.0
Fraser Minten,23-24,F,TOR,4,43.91666666666667,10.979166666666668,5v5,0.0,0.0,0.0,0.0,0.0,0.588139558,3.0,11.0,7.0
Fraser Minten,23-24,F,TOR,4,0.2,0.05,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraser Minten,23-24,F,TOR,4,1.6166666666666667,0.4041666666666667,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraser Minten,24-25,F,TOR,15,183.43333333333337,12.228888888888891,AS,2.0,2.0,0.0,4.0,4.0,2.085329812,16.0,36.0,29.0
Fraser Minten,24-25,F,BOS,6,90.05000000000001,15.008333333333335,AS,1.0,0.0,0.0,1.0,1.0,1.1696194582618766,8.0,15.0,13.0
Fraser Minten,24-25,F,TOR,15,162.39999999999998,10.826666666666664,EV,2.0,1.0,0.0,3.0,3.0,1.261480428,12.0,29.0,22.0
Fraser Minten,24-25,F,BOS,6,81.48333333333333,13.580555555555556,EV,1.0,0.0,0.0,1.0,1.0,0.929877967573702,7.0,13.0,11.0
Fraser Minten,24-25,F,TOR,15,161.58333333333334,10.772222222222222,5v5,2.0,1.0,0.0,3.0,3.0,1.261480428,12.0,29.0,22.0
Fraser Minten,24-25,F,BOS,6,80.65,13.441666666666668,5v5,1.0,0.0,0.0,1.0,1.0,0.929877967573702,7.0,13.0,11.0
Fraser Minten,24-25,F,TOR,15,17.3,1.1533333333333333,PP,0.0,1.0,0.0,1.0,1.0,0.791016814,3.0,6.0,6.0
Fraser Minten,24-25,F,BOS,6,0.6333333333333333,0.10555555555555556,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraser Minten,24-25,F,TOR,15,1.2833333333333334,0.08555555555555557,SH,0.0,0.0,0.0,0.0,0.0,0.03283257,1.0,1.0,1.0
Fraser Minten,24-25,F,BOS,6,6.566666666666666,1.0944444444444443,SH,0.0,0.0,0.0,0.0,0.0,0.0055455579422414,1.0,1.0,1.0
Fraser Minten,25-26,F,BOS,9,115.46666666666668,12.82962962962963,AS,1.0,0.0,0.0,1.0,1.0,1.8111529504,12.0,23.0,19.0
Fraser Minten,25-26,F,BOS,9,96.45,10.716666666666667,EV,1.0,0.0,0.0,1.0,1.0,1.5539933504,11.0,22.0,18.0
Fraser Minten,25-26,F,BOS,9,94.65,10.516666666666667,5v5,0.0,0.0,0.0,0.0,0.0,1.4419986444,10.0,21.0,17.0
Fraser Minten,25-26,F,BOS,9,17.133333333333333,1.9037037037037037,SH,0.0,0.0,0.0,0.0,0.0,0.2571596,1.0,1.0,1.0
Freddy Gaudreau,25-26,F,SEA,4,51.46666666666667,12.866666666666667,AS,0.0,0.0,1.0,0.0,1.0,0.1806811566,3.0,6.0,4.0
Freddy Gaudreau,25-26,F,SEA,4,43.86666666666667,10.966666666666667,EV,0.0,0.0,1.0,0.0,1.0,0.1806811566,3.0,6.0,4.0
Freddy Gaudreau,25-26,F,SEA,4,43.38333333333334,10.845833333333335,5v5,0.0,0.0,1.0,0.0,1.0,0.1806811566,3.0,6.0,4.0
Freddy Gaudreau,25-26,F,SEA,4,6.4,1.6,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederic Brunet,24-25,D,BOS,1,14.383333333333336,14.383333333333336,AS,0.0,0.0,0.0,0.0,0.0,0.0709588713943957,2.0,2.0,2.0
Frederic Brunet,24-25,D,BOS,1,13.533333333333331,13.533333333333331,EV,0.0,0.0,0.0,0.0,0.0,0.0709588713943957,2.0,2.0,2.0
Frederic Brunet,24-25,D,BOS,1,13.533333333333331,13.533333333333331,5v5,0.0,0.0,0.0,0.0,0.0,0.0709588713943957,2.0,2.0,2.0
Frederic Brunet,24-25,D,BOS,1,0.85,0.85,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederick Gaudreau,23-24,F,MIN,67,915.9166666666666,13.670398009950247,AS,5.0,4.0,6.0,9.0,15.0,7.908139793,105.0,185.0,140.0
Frederick Gaudreau,23-24,F,MIN,67,718.1666666666667,10.718905472636816,EV,3.0,2.0,3.0,5.0,8.0,5.514136891,82.0,144.0,106.0
Frederick Gaudreau,23-24,F,MIN,67,705.1666666666667,10.524875621890548,5v5,3.0,2.0,3.0,5.0,8.0,5.444005921,82.0,143.0,105.0
Frederick Gaudreau,23-24,F,MIN,67,85.71666666666667,1.2793532338308458,PP,2.0,2.0,3.0,4.0,7.0,2.264810452,17.0,34.0,28.0
Frederick Gaudreau,23-24,F,MIN,67,112.03333333333332,1.6721393034825869,SH,0.0,0.0,0.0,0.0,0.0,0.12919245,6.0,7.0,6.0
Frederick Gaudreau,24-25,F,MIN,82,1284.25,15.661585365853659,AS,18.0,14.0,5.0,32.0,37.0,12.83739311554733,110.0,197.0,153.0
Frederick Gaudreau,24-25,F,MIN,82,1017.75,12.411585365853659,EV,10.0,9.0,4.0,19.0,23.0,8.374611193530615,88.0,160.0,123.0
Frederick Gaudreau,24-25,F,MIN,82,1007.7,12.289024390243902,5v5,10.0,9.0,4.0,19.0,23.0,8.330485651530616,87.0,159.0,122.0
Frederick Gaudreau,24-25,F,MIN,82,96.95,1.1823170731707318,PP,5.0,0.0,0.0,5.0,5.0,2.5760115436167146,15.0,29.0,23.0
Frederick Gaudreau,24-25,F,MIN,82,144.95,1.7676829268292682,SH,0.0,0.0,0.0,0.0,0.0,0.1612850884,4.0,4.0,4.0
Fredrik Olofsson,23-24,F,COL,57,551.8666666666667,9.68187134502924,AS,3.0,4.0,2.0,7.0,9.0,4.4547347494,45.0,68.0,53.0
Fredrik Olofsson,23-24,F,COL,57,477.4666666666666,8.3766081871345,EV,3.0,4.0,2.0,7.0,9.0,3.7135136572,41.0,63.0,48.0
Fredrik Olofsson,23-24,F,COL,57,475.7166666666666,8.345906432748537,5v5,3.0,4.0,2.0,7.0,9.0,3.7135136572,41.0,63.0,48.0
Fredrik Olofsson,23-24,F,COL,57,1.4166666666666663,0.02485380116959064,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredrik Olofsson,23-24,F,COL,57,72.98333333333333,1.2804093567251462,SH,0.0,0.0,0.0,0.0,0.0,0.0760209922,3.0,3.0,3.0
Gabe Perreault,24-25,F,NYR,5,72.18333333333334,14.436666666666667,AS,0.0,0.0,0.0,0.0,0.0,0.3744428889311932,5.0,9.0,7.0
