player,Pos,season,TOI,EV_TOI,EVO_GAR,EVD_GAR,EVO_WAR,EVD_WAR,PP_TOI,PP_GAR,PP_WAR,SH_TOI,SH_GAR,SH_WAR,EV_Shoot_GAR,PP_Shoot_GAR,SH_Shoot_GAR,Shoot_GAR,EV_Shoot_WAR,PP_Shoot_WAR,SH_Shoot_WAR,Draw_GAR,Take_GAR,Pens_GAR,Draw_WAR,Take_WAR,Pens_WAR,WAR,GAR,team,GP,last_update
SCOTT MAYFIELD,D,20242025,1100.9,991.95,-2.2458790135656197,0.8305778606919556,-0.4249598884307842,0.15715996849374364,1.5666666666666664,0.0044273379943361125,0.0008377303713842617,107.38333333333333,-0.09540896771166102,-0.018053058080663667,0.14365934007221526,0.0,0.7763314261793329,0.9199907662515482,0.027182878846267355,0.0,0.14689558710053,0.5499983405710764,0.7178065286320495,1.2678048692031259,0.10406937864169684,0.135821645101922,0.23989102374361881,0.12895424204409622,0.6815128528636851,NYI,66,2025-04-18 11:12:19
ALEX NEWHOOK,F,20242025,1222.5333333333333,1090.3,3.7511132143456614,-3.0782741368998625,0.7097767259193444,-0.5824637150420182,129.93333333333334,0.32622457738168936,0.06172743908738247,2.3,0.001852346271513402,0.0003504965584178005,1.756657875204752,-1.923628138568335,0.0,-0.166970263363583,0.332390627522224,-0.363984343862979,0.0,-1.41078525156146,1.2439172958873563,-0.16686795567410373,-0.2669454318251667,0.23537107390222678,-0.03157435792293994,0.12622287225943146,0.6670777820613152,MTL,82,2025-04-18 11:12:19
RYKER EVANS,D,20242025,1402.4666666666665,1283.4833333333331,-2.9256020166808443,2.2499443798921863,-0.5535754593599987,0.4257291273836097,52.21666666666667,-0.25270416517155725,-0.04781608144902047,66.76666666666667,-0.4604229076056383,-0.08712012813924115,1.530468443794521,-0.3316990935880916,-0.011578469529664554,1.187190880676765,0.2895916009692713,-0.0627633140308825,-0.0021908504820630312,-0.23894556225413102,1.0771397492755272,0.8381941870213963,-0.04521271130956212,0.20381382296714565,0.15860111165758353,0.12045600654925857,0.6366003581323078,SEA,73,2025-04-18 11:12:19
GUSTAV NYQUIST,F,20242025,1274.7500000000002,1045.8666666666668,2.6523216963871783,-1.0486642439576384,0.5018660067488587,-0.19842575553795297,126.98333333333335,0.8135581781954517,0.15393954462800796,101.9,0.5618281764466224,0.10630779206622284,-4.014280652267909,-0.3577448402059473,0.2037275361460844,-4.168297956327772,-0.7595726429667639,-0.06769162829445807,0.038548840123612926,-0.3661688334783045,2.1916992416225796,1.8255304081442751,-0.0692855962773901,0.41470812077052815,0.3454225244931381,0.12039468126066566,0.6362762588881172,NSH/MIN,79,2025-04-18 11:12:19
ALEX STEEVES,F,20242025,68.81666666666668,67.18333333333334,0.11807166419834476,0.02817958120559403,0.022341239640021944,0.0053320733720839735,1.6333333333333333,0.00022498756022859735,4.2571611344844834e-05,0.0,0.0,0.0,0.2744647745028501,0.0,0.0,0.2744647745028501,0.05193357222112163,0.0,0.0,0.007245152593657677,0.20394085239502974,0.21118600498868742,0.0013709105518451893,0.03858920331717978,0.03996011386902497,0.11960957071359735,0.6321270124557049,TOR,7,2025-04-18 11:12:19
PARKER FORD,F,20242025,23.383333333333333,22.683333333333334,0.020678027147420463,0.005325638129848904,0.003912647144596411,0.0010077045877418967,0.0833333333333333,6.135356785280474e-05,1.160917626999174e-05,0.6166666666666667,-0.0024679633345076196,-0.00046698215573889857,0.797843936189004,0.0,0.0,0.797843936189004,0.15096613310873278,0.0,0.0,-0.06490490920185095,-0.12896154636390184,-0.19386645556575277,-0.012281152638422332,-0.024401797257839634,-0.03668294989626197,0.11874816196534022,0.6275745361338656,WPG,3,2025-04-18 11:12:19
TYLER MOTTE,F,20242025,615.1333333333333,530.2666666666667,-0.518007684089772,0.7763130976427385,-0.09801618266497357,0.14689211901840302,3.1333333333333337,-0.001965262349078056,-0.00037186227020996653,81.73333333333333,0.4209285223096382,0.07964709443277064,-1.1728253500902657,0.0,-0.5969900509761286,-1.7698154010663942,-0.22191922490600913,0.0,-0.11296103838395447,0.2751694960880457,1.4264534992739653,1.701622995362011,0.05206691796432977,0.2699101404134718,0.3219770583778016,0.11524796360382808,0.6090762678091433,DET,55,2025-04-18 11:12:19
KEVIN STENLUND,F,20242025,1151.8666666666668,934.85,-2.595346906470189,2.2185146954855335,-0.49108537243140654,0.41978207720940597,3.65,-0.006372271089692082,-0.0012057459885281296,213.36666666666667,-1.4250694467351457,-0.26964825328200726,2.994330426696113,0.0,-0.20130591593613278,2.79302451075998,0.5665800857337695,0.0,-0.03809062690374363,-0.22334162295663507,-0.15505985578026005,-0.3784014787368951,-0.04226017100668224,-0.029340057329204614,-0.07160022833588685,0.11473193600160306,0.6063491032135918,UTA,82,2025-04-18 11:12:19
SCOTT MORROW,D,20242025,220.36666666666662,212.0333333333333,0.7007443374416389,-0.7381631501418808,0.1325931778421696,-0.13967347663576382,6.7,0.02670139822607231,0.005052375102380417,1.6333333333333333,0.0016741061065705222,0.00031677037808907656,0.10527219599958237,-0.01536579419005213,0.0,0.08990640180953025,0.019919354692139592,-0.002907479051726825,0.0,-0.08850219832734302,0.6053769680651815,0.5168747697378384,-0.016746175595343547,0.11454799089961278,0.09780181530426921,0.11310253763155725,0.5977378631797696,CAR,14,2025-04-18 11:12:19
PHILIPPE MYERS,D,20242025,579.2666666666668,542.2,-0.3807400346502014,0.16974221388846156,-0.07204272432699103,0.03211821823007,0.3166666666666666,0.0009928635864509744,0.00018786728776423758,36.75,-0.08031438943274345,-0.015196897858954055,0.6280388444168152,0.0,0.0,0.6280388444168152,0.11883601727496637,0.0,0.0,-0.3572765746886542,0.6000289015595701,0.2427523268709159,-0.06760302420635586,0.11353604246792197,0.0459330182615661,0.10983549886842163,0.5804718246796988,TOR,36,2025-04-18 11:12:19
OWEN PICKERING,D,20242025,368.6166666666667,334.6,-0.4945957537205653,0.2514969408041045,-0.0935862328513138,0.047587653323816544,0.6166666666666667,0.0014833257348404014,0.0002806713696404868,33.4,-0.1051649574086916,-0.019899063260880315,0.5895793404299043,0.0,0.0,0.5895793404299043,0.11155880134986043,0.0,0.0,-0.08315962832540545,0.4178628455079363,0.3347032171825308,-0.01573526719901256,0.07906701435555057,0.06333174715653801,0.10927357708766136,0.5775021130221232,PIT,25,2025-04-18 11:12:19
WALKER DUEHR,F,20242025,210.43333333333337,204.45000000000002,0.18088177103800604,-0.2911876754470103,0.0342260187548735,-0.055097839786980754,1.4333333333333333,0.004024718093195484,0.0007615475907289958,4.55,-0.008655882973984856,-0.0016378456010658357,0.7886818855324531,-0.09912685232823233,0.0,0.6895550332042207,0.1492325116619463,-0.018756547370297437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10872784524920476,0.5746179639144271,CGY/S.J,24,2025-04-18 11:12:19
VINCENT DESHARNAIS,D,20242025,802.9666666666667,727.25,-1.0684703523892205,1.2840425381252514,-0.2021734202957132,0.24296347685967837,1.3166666666666667,0.0036607868292289755,0.0006926853820358635,74.4,1.0224471751969462,0.19346502410574734,-0.6468796159755792,0.0,0.0,-0.6468796159755792,-0.12240102328428419,0.0,0.0,0.14466046673351707,-0.17324972546683026,-0.028589258733313194,0.02737230965341331,-0.032781901233477566,-0.005409591580064258,0.10713715118739994,0.5662112730533135,VAN/PIT/S.J,51,2025-04-18 11:12:19
