goalie_against,team,GP,AS_TOI,AS_TOI_Perc,last_team,all_teams,last_update,event_against,AS_xGA,AS_GA,AS_SA,AS_FA,AS_GSAx,AS_GAR,EV_TOI,EV_TOI_Perc,EV_xGA,EV_GA,EV_SA,EV_FA,EV_GSAx,EV_GAR,SH_TOI,SH_TOI_Perc,SH_xGA,SH_GA,SH_SA,SH_FA,SH_GSAx,SH_GAR,PP_TOI,PP_TOI_Perc,PP_xGA,PP_GA,PP_SA,PP_FA,PP_GSAx,PP_GAR,EV_WAR,SH_WAR,PP_WAR,AS_WAR
JAKE ALLEN,N.J,31,1721.5333333333333,0.948294223495281,N.J,N.J,2025-04-18 09:32:48,N.J,89.04837838701815,77,819,1245,12.048378387018147,20.33175661029236,1469.4,0.951868886441666,65.58044261560467,56,675,1033,9.580442615604667,16.081647816545214,121.93333333333334,0.9363880711634456,18.085388916478767,18.0,103.0,154.0,0.08538891647876667,1.2553364396554194,130.2,0.9610038135071964,2.2927588343,2.0,26.0,31.0,0.2927588342999998,0.6851900527523656,3.042931173328114,0.2375317771424013,0.12965003306622722,3.847126656655609
JOEL HOFER,STL,31,1660.9666666666667,0.9061300940153844,STL,STL,2025-04-18 09:32:48,STL,67.86836594543985,74,767,1140,-6.131634054560152,0.18155608662740974,1452.95,0.9062811876247504,51.725870732904454,48,643,959,3.725870732904454,8.853626606755789,84.73333333333333,0.9284149013878744,11.236929471121789,18.0,80.0,122.0,-6.763070528878211,-6.036151253679714,123.28333333333332,0.9164911411225374,1.233554332,4.0,21.0,28.0,-2.7664456680000002,-2.5553091008687474,1.6752621812167052,-1.1421461921239515,-0.4835095140264654,0.03435361114783379
DAN VLADAR,CGY,30,1760.6833333333334,0.977786210790348,CGY,CGY,2025-04-18 09:32:48,CGY,77.78846479235062,83,810,1222,-5.211535207649376,2.024433452918913,1496.0833333333333,0.9798068001964744,55.97855920276938,56,665,1005,-0.021440797230617648,5.527898086670227,128.85000000000002,1.0000000000000002,16.047316370081234,23.0,116.0,163.0,-6.952683629918766,-5.91457943832452,135.75,0.9576719576719576,1.3600924535,1.0,12.0,17.0,0.3600924535000001,0.5928874299057192,1.0459757359941546,-1.119142662201986,0.11218475017705457,0.38305848582739443
ALEX LYON,DET,30,1537.9499999999998,0.8615966386554621,DET,DET,2025-04-18 09:32:48,DET,74.65769049633613,73,704,1092,1.65769049633613,8.602431084082227,1312.55,0.8584649596128061,55.39976362998782,56,578,894,-0.6002363700121833,4.891724603066912,99.1,0.9737962659679004,13.974871548375944,15.0,94.0,142.0,-1.025128451624056,-0.12109114116086239,126.3,0.8990390319136315,1.3958279391366695,0.0,12.0,23.0,1.3958279391366695,1.634739442043383,0.9256005016285794,-0.022912577893489855,0.3093215114028941,1.6277315615150707
ANTON FORSBERG,OTT,30,1658.3166666666666,0.93609114514733,OTT,OTT,2025-04-18 09:32:48,OTT,77.47314893347334,76,769,1144,1.4731489334733396,8.67978656560308,1393.1333333333332,0.9296438819316236,57.46393929107558,53,631,947,4.463939291075583,10.160528793763376,123.83333333333331,0.978919631093544,15.990491929139731,20.0,106.0,156.0,-4.009508070860269,-2.9750798640204827,141.35,0.9650659990896676,2.1842342052580324,1.0,19.0,22.0,1.1842342052580324,1.5580902243610808,1.922551106499886,-0.562937540023403,0.2948181286303446,1.6423685818523424
ILYA SAMSONOV,VGK,29,1722.15,1.0,VGK,VGK,2025-04-18 09:32:48,VGK,78.93110010140201,82,752,1197,-3.0688998985979907,4.273357956760634,1535.1333333333332,1.0,63.357964823583174,62,657,1037,1.357964823583174,7.638848483463761,90.26666666666668,1.0,11.907931822918828,17.0,72.0,116.0,-5.092068177081172,-4.321741621942161,96.75,1.0,0.5432815389,1.0,11.0,15.0,-0.45671846110000003,-0.36372977293808295,1.4454047522883529,-0.8177496768053559,-0.06882408303968328,0.8085946346890084
JOHN GIBSON,ANA,29,1541.6333333333332,0.9008638740905948,ANA,ANA,2025-04-18 09:32:48,ANA,78.91959505802284,72,811,1209,6.919595058022836,14.260782701576247,1314.15,0.9003699728229841,59.308819838127484,49,666,1006,10.308819838127484,16.188298423737592,114.36666666666667,0.8824588477366256,13.59142782699733,21.0,96.0,144.0,-7.4085721730026695,-6.52933991562273,113.11666666666666,0.9262999863518492,1.6101378668980288,2.0,18.0,20.0,-0.38986213310197115,-0.1142690984006125,3.063111347709633,-1.2354661784138132,-0.021621727178578392,2.6983914045200774
CASEY DESMITH,DAL,27,1476.65,0.9310529634300126,DAL,DAL,2025-04-18 09:32:48,DAL,80.59407674159259,65,761,1133,15.594076741592588,23.091026515396933,1237.6333333333332,0.93403939523534,59.82916324030112,46,623,927,13.82916324030112,19.760225180606085,111.43333333333334,0.968704723268618,13.338592962407102,16.0,94.0,134.0,-2.661407037592898,-1.7985307195276228,127.58333333333331,0.886405743399722,2.6208654476019073,0.0,22.0,31.0,2.6208654476019073,3.069455768404721,3.7389828380762786,-0.34031370759209656,0.5807951243168716,4.3692291492391435
JOONAS KORPISALO,BOS,27,1515.1833333333334,0.9444709940159576,BOS,BOS,2025-04-18 09:32:48,BOS,73.83923839413059,74,693,1076,-0.16076160586941057,6.707845665998235,1279.0166666666669,0.949729589247924,53.4726926909266,52,557,877,1.4726926909265998,6.773616776910565,128.26666666666665,0.93636695461735,16.249854662694652,15.0,94.0,146.0,1.249854662694652,2.301061098033049,107.9,0.9189496096522356,1.0584590955093427,6.0,26.0,30.0,-4.941540904490657,-4.760373837846451,1.2816876654538887,0.4354013112843807,-0.9007466220579406,1.2692426121867948
PHILIPP GRUBAUER,SEA,26,1446.85,0.9509157428909432,SEA,SEA,2025-04-18 09:32:48,SEA,72.54783991297099,84,680,1079,-11.452160087029014,-4.703680124048617,1257.1333333333332,0.9527346217001388,56.96072486580635,73,583,924,-16.03927513419365,-10.392570934322805,84.1,0.92911066102007,13.136841691278443,11.0,80.0,125.0,2.136841691278443,2.986666678181045,105.61666666666667,0.9809597523219814,0.9189480628861973,0.0,11.0,16.0,0.9189480628861973,1.076236261984108,-1.9664575687659995,0.5651299694566891,0.2036428672494774,-0.8900191722956293
IVAN FEDOTOV,PHI,26,1418.5666666666666,0.9119975998371316,PHI,PHI,2025-04-18 09:32:48,PHI,61.30156277407685,75,624,937,-13.69843722592315,-7.996098347515314,1228.1166666666668,0.9251698117945436,48.501260131007676,62,550,818,-13.498739868992324,-8.690650261179137,86.26666666666667,0.9083889083889084,8.97522149311856,12.0,51.0,84.0,-3.0247785068814395,-2.4441695852636016,104.18333333333334,0.9059420289855072,2.4688017469506076,0.0,17.0,23.0,2.4688017469506076,2.891364671222994,-1.6444241845059409,-0.46247995906534095,0.5470971502355748,-1.5130027223714484
MARC-ANDRE FLEURY,MIN,26,1367.7,0.889425994970953,MIN,MIN,2025-04-18 09:32:48,MIN,61.646524881362296,68,669,964,-6.353475118637704,-0.6190474851160559,1180.2833333333333,0.8863647742064684,46.49883531256356,48,563,811,-1.501164687436443,3.10841795511476,84.13333333333333,0.9999999999999998,10.522249398664657,16.0,72.0,104.0,-5.477750601335343,-4.79706412679689,103.28333333333332,0.9341272233946336,0.853026970712907,1.0,14.0,18.0,-0.146973029287093,-0.0009679595511824512,0.5881674566719572,-0.9076890713193181,-0.0001831550054083035,-0.11713469364078472
JONATHAN QUICK,NYR,24,1313.4833333333331,0.9261513873056536,NYR,NYR,2025-04-18 09:32:48,NYR,61.70502249285654,70,657,977,-8.294977507143457,-2.5551083613793395,1145.4666666666667,0.9323602029465232,47.557217511962044,55,564,845,-7.442782488037956,-2.7282789333232955,80.33333333333333,0.8924273282725421,11.716282128141042,13.0,72.0,103.0,-1.2837178718589577,-0.5257891748339372,87.68333333333334,0.8800602208096353,1.221880056753456,2.0,14.0,18.0,-0.778119943246544,-0.5689815583885476,-0.5162384545694724,-0.09948857784676726,-0.10766133799348857,-0.4834715305774429
JUSTUS ANNUNEN,NSH,23,1257.4166666666663,0.9297210035983634,NSH,COL/NSH,2025-04-18 09:32:48,NSH,58.94059940245843,67,595,873,-8.059400597541568,-2.576681132004069,1069.5333333333333,0.9263504345064528,44.84564416303882,50,489,725,-5.15435583696118,-0.7086594762156082,98.85,0.9294781382228492,11.479293838625912,14.0,79.0,115.0,-2.520706161374088,-1.7781082854677361,89.03333333333333,0.972510467868196,0.942430041793695,2.0,16.0,16.0,-1.057569958206305,-0.8962625568022105,-0.1340908615864778,-0.33644942316397153,-0.16958867055739926,-0.4875534789559859
JUSTUS ANNUNEN,COL,11,508.9500000000001,0.8004875747090281,NSH,COL/NSH,2025-04-18 09:32:48,COL,24.0579394168,28,218,343,-3.9420605832,-1.7041645645227668,433.7000000000001,0.7930876840084119,17.1344634258,18,173,277,-0.8655365742000001,0.8330592006420368,30.516666666666666,0.8484708063021316,3.258377368,7.0,24.0,33.0,-3.741622632,-3.5308375308959263,44.73333333333333,0.8442906574394464,0.926604265,0.0,5.0,10.0,0.926604265,1.0852029083885568,0.15762948174088479,-0.6680966846983354,0.20533951476816242,-0.32245796805302007
THATCHER DEMKO,VAN,23,1283.9666666666667,0.9392816211075616,VAN,VAN,2025-04-18 09:32:48,VAN,62.86354775815123,63,569,888,-0.13645224184877236,5.711184199934451,1077.1166666666668,0.9367996868975316,44.20019153096276,43,463,732,1.200191530962762,5.581902047129489,98.08333333333334,0.9805064978340554,12.672080690488462,13.0,69.0,105.0,-0.3279193095115378,0.49184019280267854,108.76666666666668,0.9819440264820944,2.0802444887,2.0,20.0,25.0,0.0802444887,0.4363015092494811,1.0561942370233588,0.09306483216447525,0.08255593447951551,1.0806566986698853
SPENCER KNIGHT,FLA,23,1282.6166666666668,0.944280841247638,CHI,FLA/CHI,2025-04-18 09:32:48,FLA,57.2695117746,52,560,869,5.269511774599998,10.596784828686587,1097.4,0.942945523285788,42.545886089,41,458,723,1.5458860889999997,5.763599859882895,95.45,0.9260996119016818,10.562749232,7.0,65.0,101.0,3.562749232,4.246055649074307,89.76666666666667,0.98177178271965,1.6955929986,2.0,19.0,21.0,-0.3044070014,-0.014187368839712722,1.0905746652518666,0.8034285569269369,-0.0026845002080850273,2.0050984364354782
SPENCER KNIGHT,CHI,15,900.45,1.0,CHI,FLA/CHI,2025-04-18 09:32:48,CHI,45.95410332525389,48,451,689,-2.0458966747461105,2.2288046241379007,800.0666666666666,1.0,36.76749173260575,34,392,604,2.767491732605748,6.412374245501113,51.06666666666666,1.0,7.515380690566838,12.0,45.0,68.0,-4.484619309433162,-3.9984477891377477,49.31666666666666,1.0,0.114039802019762,1.0,4.0,4.0,-0.8859601979802381,-0.8664410153304216,1.2133342123440114,-0.7565767862404252,-0.16394590936673056,0.42172911304956384
JAMES REIMER,BUF,22,1228.45,0.9443924814534832,BUF,ANA/BUF,2025-04-18 09:32:48,BUF,66.5570464313148,60,597,936,6.557046431314802,12.74825618719035,1040.3000000000002,0.9496698414630436,50.64516312681465,45,482,773,5.645163126814651,10.665784897430527,96.21666666666668,0.8924099551708147,10.630722306315185,12.0,74.0,102.0,-1.3692776936848148,-0.6815740844735281,91.93333333333334,0.9425837320574164,1.8373899961522606,2.0,25.0,31.0,-0.16261000384773938,0.15187976462473163,2.018154465428148,-0.1289658281437615,0.02873832803991955,2.4121947327850473
JAMES REIMER,ANA,2,119.31666666666666,1.0,BUF,ANA/BUF,2025-04-18 09:32:48,ANA,8.9365402123,9,66,106,-0.06345978769999938,0.7678270243321865,105.23333333333332,1.0,6.0844975783,6,55,87,0.08449757829999971,0.6876738565238645,8.083333333333334,1.0,2.404979994,2.0,10.0,17.0,0.40497999400000007,0.5605586437190535,6.0,1.0,0.26737362,0.0,0.0,1.0,0.26737362,0.31313759391165413,0.13012001251180047,0.10606757410122643,0.05925115118330158,0.14528640439820972
CONNOR INGRAM,UTA,22,1203.6333333333332,0.9050895464400748,UTA,UTA,2025-04-18 09:32:48,UTA,57.32970848155,66,558,839,-8.67029151845,-3.337418900390496,1026.4666666666667,0.8987668734038673,40.74289242275,48,454,685,-7.257107577249997,-3.2181305048824385,96.88333333333333,0.9936752136752136,14.38983754,13.0,81.0,126.0,1.3898375400000003,2.320719085682308,80.28333333333333,0.9023979018358936,1.2350063678,2.0,18.0,21.0,-0.7649936321999999,-0.553608532964234,-0.6089270045492531,0.43912094897979687,-0.10475249066480363,-0.6314984711954952
FREDERIK ANDERSEN,CAR,22,1305.6,1.0,CAR,CAR,2025-04-18 09:32:48,CAR,62.39985410631257,55,545,809,7.399854106312567,13.204357253952935,1074.2166666666667,1.0,44.35184553029649,41,427,631,3.3518455302964867,7.748590006739924,120.0,1.0,14.108339161001808,10.0,83.0,132.0,4.108339161001808,5.021010518735816,111.38333333333333,1.0,1.3992090123971386,2.0,21.0,25.0,-0.6007909876028614,-0.36130077633858626,1.4661697824640534,0.9500636752752768,-0.06836447407691815,2.4984970924731003
DANIIL TARASOV,CBJ,20,1089.5,0.9169460380693216,CBJ,CBJ,2025-04-18 09:32:48,CBJ,59.332764163404335,65,544,822,-5.667235836595665,-0.14803677311830654,941.6833333333334,0.9164503990138196,43.77797376260433,52,434,674,-8.222026237395667,-3.8821715587637726,73.46666666666667,1.0,11.588067881,9.0,83.0,112.0,2.5880678810000006,3.337702372046296,74.35,0.9489470325462668,0.8214035778,2.0,12.0,13.0,-1.1785964222,-1.0380040484819848,-0.734575274320855,0.6315521090283858,-0.19640865868962726,-0.028011166321970163
ERIC COMRIE,WPG,20,1171.3166666666666,0.991394997813483,WPG,WPG,2025-04-18 09:32:48,WPG,50.35452007093528,47,547,833,3.35452007093528,8.038552981520176,1008.0833333333331,0.9914761085156952,39.0512597566998,36,467,709,3.0512597566997997,6.922539713159367,80.16666666666666,0.9816326530612244,9.257904457067818,10.0,59.0,98.0,-0.7420955429321818,-0.14319980232228424,83.06666666666666,1.0,0.5345325930578734,1.0,15.0,16.0,-0.4654674069421266,-0.37397619833437634,1.309866509456977,-0.02709592620555926,-0.07076288729713531,1.5210358873020173
JONAS JOHANSSON,T.B,19,1101.4333333333334,0.9742599363132446,T.B,T.B,2025-04-18 09:32:48,T.B,53.99564378285145,58,552,832,-4.004356217148548,1.0183780309548212,964.6333333333332,0.973492111548424,42.48308253399018,44,462,704,-1.5169174660098221,2.6945703816834268,63.83333333333333,0.9575,9.099381260733763,11.0,65.0,94.0,-1.9006187392662373,-1.3119778967828637,72.96666666666667,1.0,0.8111958741275133,3.0,17.0,20.0,-2.188804125872487,-2.049958914363539,0.5098602025543295,-0.24824933902175697,-0.3878883529672235,0.19269507030472008
SCOTT WEDGEWOOD,COL,19,1098.9499999999998,0.9751397556863556,COL,NSH/COL,2025-04-18 09:32:48,COL,44.958084137601745,37,447,681,7.958084137601745,12.140134634770945,933.9833333333332,0.9786249410614184,34.42965049173872,26,372,574,8.42965049173872,11.842775105054407,76.83333333333334,0.931877905801496,7.246803994425174,9.0,53.0,80.0,-1.753196005574826,-1.284398766910015,88.13333333333333,0.9778106508875738,1.327637368866525,2.0,11.0,12.0,-0.6723626311334749,-0.44512270404962573,2.240861754776687,-0.24303088162356573,-0.08422505999137656,2.2971274181578805
SCOTT WEDGEWOOD,NSH,5,257.3666666666667,0.866311360448808,COL,NSH/COL,2025-04-18 09:32:48,NSH,11.6770003439,16,131,186,-4.3229996561,-3.2367922246581298,203.9333333333333,0.8677398766044961,8.7060737469,13,111,155,-4.2939262531,-3.4308644977093703,25.85,1.0,2.101355582,3.0,15.0,24.0,-0.898644418,-0.7627072938481239,27.583333333333336,0.8213399503722084,0.500379175,0.0,5.0,5.0,0.500379175,0.5860246455989133,-0.6491800249974211,-0.14431766116575537,0.11088619044354756,-0.6124581308057889
VITEK VANECEK,S.J,18,967.9833333333332,0.9012740336121412,FLA,S.J/FLA,2025-04-18 09:32:48,S.J,53.3892048709,62,532,792,-8.610795129099998,-3.6444724964352915,777.5666666666667,0.898055822906641,38.4900977685,43,420,630,-4.5099022315,-0.6942521105637809,108.7,0.9459028281363306,13.783602734,16.0,98.0,140.0,-2.2163972659999995,-1.3247331744193787,81.71666666666667,0.8927530954115077,0.6931108034,2.0,11.0,16.0,-1.3068891966,-1.1882555605491314,-0.1313647341045429,-0.25066286233649304,-0.22483889265100163,-0.6895984227642598
VITEK VANECEK,FLA,7,415.5833333333333,1.0,FLA,S.J/FLA,2025-04-18 09:32:48,FLA,18.158561834085916,21,191,293,-2.8414381659140844,-1.1523087467491244,345.35,1.0,13.82873818956911,14,159,247,-0.17126181043088984,1.1996265376004747,39.66666666666666,1.0,2.9854789825488757,4.0,20.0,34.0,-1.0145210174511243,-0.8213897689466232,30.566666666666663,1.0,0.77455604196793,1.0,9.0,9.0,-0.22544395803206996,-0.09287006200697046,0.22699048189953203,-0.1554214196140383,-0.017572652378270714,-0.21803712199032804
ALEKSEI KOLOSOV,PHI,17,896.2166666666667,0.8931650195166515,PHI,PHI,2025-04-18 09:32:48,PHI,43.66614226987678,54,406,630,-10.33385773012322,-6.271985088257999,798.1833333333334,0.8939724851132143,34.35107063092013,42,338,538,-7.648929369079873,-4.24359463609234,51.25,0.8892423366107577,7.259482786703463,8.0,51.0,72.0,-0.7405172132965374,-0.27089978095541944,46.78333333333333,0.8838161209068011,0.7836414977989596,2.0,11.0,13.0,-1.2163585022010404,-1.0822295291880661,-0.8029628899003844,-0.05125901261616438,-0.2047768990236496,-1.1867701097193524
JAKUB DOBES,MTL,16,857.2833333333334,0.9074021804325584,MTL,MTL,2025-04-18 09:32:48,MTL,47.45866118825554,39,438,670,8.45866118825554,12.873318116470372,738.3499999999999,0.902812308946403,35.96484280710365,33,357,556,2.9648428071036506,6.530156089282023,63.46666666666667,1.0,9.354443987821098,5.0,63.0,90.0,4.354443987821098,4.959584890501606,55.46666666666667,0.965197215777262,0.884070531983628,0.0,10.0,15.0,0.884070531983628,1.0353890530918846,1.2356206128535576,0.9384408639112052,0.19591385547782836,2.435858653767772
MARCUS HOGBERG,NYI,15,723.1333333333333,0.8116126377223667,NYI,NYI,2025-04-18 09:32:48,NYI,34.376991600032134,41,334,518,-6.6230083999678655,-3.425222783212604,637.0333333333333,0.8067627751862718,27.184916730154267,32,284,444,-4.815083269845733,-2.1201529676955424,34.95,0.9803646563814868,5.999743775851341,6.0,37.0,55.0,-0.0002562241486590011,0.3878684328696931,51.150000000000006,0.8806312769010044,0.1899884193873436,1.0,8.0,8.0,-0.8100115806126564,-0.7774929459457106,-0.4011703048855125,0.07339154289368488,-0.1471153671097596,-0.6481125131908533
JOEL BLOMQVIST,PIT,15,768.4666666666667,0.8624120903785725,PIT,PIT,2025-04-18 09:32:48,PIT,41.650554305,49,425,592,-7.349445695,-3.475065265320737,648.4499999999999,0.8571900680781687,30.4966045487,39,342,477,-8.503395451300001,-5.480166631922387,64.9,1.0,9.302287744,9.0,68.0,93.0,0.30228774399999914,0.9040546485564711,55.11666666666667,0.9818883610451308,1.5650502103,0.0,12.0,19.0,1.5650502103,1.8329259902464212,-1.0369441035857472,0.17106307163712434,0.3468218989590044,-0.6575435891784052
YAROSLAV ASKAROV,S.J,13,712.4166666666667,0.9258577369606654,S.J,S.J,2025-04-18 09:32:48,S.J,40.1327060453,37,356,545,3.1327060452999973,6.865894558311339,611.6666666666667,0.924084099206849,29.5470369888,28,299,451,1.5470369887999986,4.476132049501253,48.25,0.9601990049751244,9.357992353,8.0,44.0,77.0,1.3579923530000002,1.9633628001526553,52.5,0.963302752293578,0.2487602715,0.0,10.0,11.0,0.2487602715,0.2913383634418378,0.8469630665178003,0.37150284207758216,0.055126352611172505,1.2991482479037222
LEEVI MERILAINEN,OTT,12,654.2333333333333,0.9224297967336388,OTT,OTT,2025-04-18 09:32:48,OTT,26.7599698008,22,295,426,4.7599698008,7.249211661443894,538.7166666666667,0.9273295845765436,17.7674066638,18,229,340,-0.23259333620000078,1.5287481857987721,57.6,0.9664429530201344,6.753621467,3.0,43.0,57.0,3.7536214670000003,4.190514626681508,57.91666666666667,1.0000000000000002,0.528998704,0.0,8.0,14.0,0.528998704,0.619542725841627,0.2892660978404162,0.7929192166923072,0.11722840191367646,1.3716785990031817
CAYDEN PRIMEAU,MTL,11,518.8666666666667,0.793171974522293,MTL,MTL,2025-04-18 09:32:48,MTL,32.705275958,41,250,392,-8.294724041999999,-5.252443255265703,415.9,0.7954733822123047,23.421616773,34,191,302,-10.578383227,-8.256521240316303,56.05,0.8794456066945606,8.008258429,5.0,46.0,74.0,3.0082584289999996,3.526314311416229,46.91666666666667,0.7490686535391167,0.683215838,1.0,8.0,10.0,-0.31678416200000004,-0.1998441595185999,-1.5622793231148824,0.667240811860204,-0.03781403682905322,-0.9938548275594907
JET GREAVES,CBJ,11,652.0166666666667,1.0,CBJ,CBJ,2025-04-18 09:32:48,CBJ,34.27339013752639,21,338,514,13.273390137526391,16.461538632146876,580.2,1.0,28.156977949434594,18,299,460,10.156977949434594,12.948271880776183,32.68333333333334,1.0000000000000002,2.9762022597279807,1.0,18.0,30.0,1.9762022597279807,2.168733395128051,39.13333333333334,1.0000000000000002,0.8000650708217791,0.0,6.0,8.0,0.8000650708217791,0.9370051213350409,2.450041226882561,0.4103625778872814,0.17729788177210648,3.1148132104453574
ARTURS SILOVS,VAN,10,540.6666666666667,0.9136741304041686,VAN,VAN,2025-04-18 09:32:48,VAN,23.1577464694,33,238,360,-9.8422535306,-7.688094451239401,449.4166666666667,0.9091368846931897,17.4463990424,27,201,309,-9.5536009576,-7.824081978032353,45.21666666666667,1.0,4.319970131,4.0,30.0,43.0,0.3199701309999998,0.5994298859602827,46.03333333333333,0.9583622484385844,1.295419006,2.0,6.0,7.0,-0.7045809940000001,-0.4828555986702552,-1.4804541938255176,0.11342269816010134,-0.09136478861936514,-1.4547229572518414
SEMYON VARLAMOV,NYI,10,597.7833333333333,1.0,NYI,NYI,2025-04-18 09:32:48,NYI,25.9476221012,29,262,398,-3.0523778987999997,-0.6387015157816336,513.2666666666667,1.0,20.9581757084,21,222,343,-0.04182429160000112,2.0358286714383276,25.433333333333334,1.0,3.508808828,8.0,24.0,35.0,-4.491191172000001,-4.264205608317788,59.08333333333333,1.0,0.6614580018,0.0,8.0,9.0,0.6614580018,0.7746739082085309,0.3852146619888906,-0.8068628490720366,0.1465819554900606,-0.1208535826051546
DEVON LEVI,BUF,9,478.6333333333333,0.9235271417545664,BUF,BUF,2025-04-18 09:32:48,BUF,25.4947102363,33,258,352,-7.505289763699999,-5.133743741129859,399.26666666666665,0.931523894700004,17.4932614106,25,198,272,-7.506738589400001,-5.7725739889777365,43.75,0.8744170552964691,7.416466881,8.0,52.0,71.0,-0.5835331190000002,-0.10376035335924705,35.61666666666667,0.8990323937736643,0.5022407847,0.0,7.0,8.0,0.5022407847,0.5882048905395346,-1.0922727286274412,-0.019633287421426823,0.11129873120870981,-0.9713947876467116
SPENCER MARTIN,CAR,9,411.48333333333335,0.7791277455188084,CAR,CAR,2025-04-18 09:32:48,CAR,20.6894358843,27,175,276,-6.3105641157,-4.386010005225337,329.6166666666667,0.7692936051034698,14.6920765883,19,137,217,-4.307923411699999,-2.8514494856495958,37.3,0.9523404255319148,4.894918091,6.0,30.0,46.0,-1.105081909,-0.7884286524311026,44.56666666666666,0.9398945518453428,0.8396183580000001,2.0,7.0,10.0,-1.160381642,-1.0166716057172211,-0.5395444937008689,-0.14918459549645077,-0.19237218457748106,-0.8299103875224861
VILLE HUSSO,DET,9,436.3833333333333,0.8054820648495662,ANA,DET/ANA,2025-04-18 09:32:48,DET,15.003086128,27,202,303,-11.996913872,-10.601310278024837,378.15,0.8180343236227285,12.9424066788,20,181,277,-7.057593321200001,-5.774569934089143,22.96666666666667,0.7896848137535818,1.661870739,5.0,13.0,18.0,-3.3381292609999997,-3.230622501598148,35.266666666666666,0.7406370318515926,0.1070867962,1.0,5.0,5.0,-0.8929132038,-0.874584105560692,-1.0926503966170054,-0.6112907104739803,-0.16548672554375318,-2.0059547312021446
VILLE HUSSO,ANA,4,200.48333333333332,0.834362211278352,ANA,DET/ANA,2025-04-18 09:32:48,ANA,13.190433737406526,10,134,197,3.1904337374065257,4.417422409801073,163.76666666666665,0.8391835340336492,10.186067814931098,7,114,166,3.186067814931098,4.195846255185266,27.98333333333333,0.9205043859649124,2.750061322475427,3.0,19.0,30.0,-0.2499386775245731,-0.07203664579760094,8.733333333333334,0.5927601809954752,0.2543046,0.0,1.0,1.0,0.2543046,0.2978316655347885,0.793928054764361,-0.013630602884736371,0.05635499979844322,0.8358541680481585
GEORGI ROMANOV,S.J,8,414.3666666666667,0.8892624651262608,S.J,S.J,2025-04-18 09:32:48,S.J,21.368702940188168,27,219,332,-5.631297059811832,-3.643556779746554,345.4166666666667,0.8828541001064963,14.997614421615259,21,177,267,-6.002385578384741,-4.515622680930527,38.73333333333333,0.9088775909268676,6.154650611473509,6.0,39.0,58.0,0.15465061147350934,0.5527962235012476,30.21666666666667,0.9413291796469366,0.1135328646298987,0.0,3.0,5.0,0.1135328646298987,0.13296527929757626,-0.8544353899265319,0.10459878739909925,0.025159374086566356,-0.6894251530291006
NICO DAWS,N.J,6,260.5,0.7264023795138728,N.J,N.J,2025-04-18 09:32:48,N.J,11.336765363257639,7,114,194,4.336765363257639,5.391323762111849,218.55,0.7272071872227152,7.730134129095784,7,91,154,0.7301341290957843,1.4964477768796662,26.35,0.9091431857389304,3.0053903936765876,0.0,20.0,33.0,3.0053903936765876,3.1998097154561176,15.6,0.7710049423393739,0.3152052834852675,0.0,2.0,3.0,0.3152052834852675,0.3691561795019925,0.28315429124370217,0.6054603883230243,0.06985085479098879,1.0201334669421391
DUSTIN TOKARSKI,CAR,6,355.5333333333333,1.0,CAR,CAR,2025-04-18 09:32:48,CAR,13.01638067476,13,132,207,0.016380674760000602,1.227178739588913,296.1166666666667,1.0,9.34452929606,12,104,169,-2.6554707039400007,-1.7291167478379847,29.216666666666665,1.0,2.678690694,1.0,19.0,26.0,1.6786906940000001,1.8519757451136165,30.2,1.0,0.5748388447,0.0,7.0,9.0,0.5748388447,0.6732289173341522,-0.3271793608679005,0.3504264482931845,0.12738677545434032,0.23220384406744343
JAXSON STAUBER,UTA,6,310.45,0.8631203373337658,UTA,UTA,2025-04-18 09:32:48,UTA,17.632181763,17,158,232,0.6321817629999984,2.2723467282694756,258.18333333333334,0.8631526160361063,12.4293837615,15,128,186,-2.5706162384999995,-1.3384505023156823,28.183333333333334,0.899468085106383,3.43788246,2.0,22.0,32.0,1.43788246,1.660279782370249,24.08333333333333,0.8238312428734321,0.6663289835,0.0,4.0,5.0,0.6663289835,0.7803786126948062,-0.25325842251456643,0.31415419388945326,0.14766138611271434,0.4299680464925629
DENNIS HILDEBY,TOR,6,355.2166666666667,1.0000000000000002,TOR,TOR,2025-04-18 09:32:48,TOR,16.0014182869,20,157,249,-3.9985817130999983,-2.510112162277359,302.8,1.0,12.8256194269,16,127,211,-3.1743805731000005,-1.9029346907935274,23.066666666666663,1.0,1.971348395,2.0,18.0,23.0,-0.02865160500000008,0.09887532752546191,29.35,1.0,0.42090449399999996,1.0,8.0,9.0,-0.579095506,-0.5070530124932959,-0.3600687788639237,0.018708954444998583,-0.09594336574504363,-0.47495745674056733
AKIRA SCHMID,VGK,5,237.13333333333333,0.7817152903686609,VGK,VGK,2025-04-18 09:32:48,VGK,8.732062967295894,5,90,151,3.732062967295894,4.5443290808145065,195.13333333333333,0.769807350910645,6.473899070439305,4,76,128,2.4738990704393053,3.1156780006883897,23.3,0.8576687116564417,2.035062780139726,1.0,11.0,19.0,1.035062780139726,1.1667114093248059,18.7,0.9033816425120772,0.1086363047361373,0.0,2.0,3.0,0.1086363047361373,0.12723061862470678,0.5895411852380718,0.22076235956737394,0.024074275225491926,0.8598671466766775
